ctrl,n,seed,field,A,logA,attack,omega,phase,r0,r_max,safe_frac,r_end,captured,crossed,t_cross,mean_r,ctrl_action
B6_center_anchored,4,5,cubic,0.3860705432153813,-0.41333333333333333,ou_noise,9.764930057380168,1,0.35,0.35,1.0,0.012492531366956496,false,false,Inf,0.05359816493792453,0.08684425346449054
B6_center_anchored,4,5,cubic,0.3860705432153813,-0.41333333333333333,ou_noise,0.7169990363131138,2,0.15,0.15434584591685677,1.0,0.012636009561458817,false,false,Inf,0.04845585250795292,0.17235314567317833
B6_center_anchored,4,5,cubic,0.3860705432153813,-0.41333333333333333,ou_noise,0.7169990363131138,2,0.35,0.35,1.0,0.012635970621884639,false,false,Inf,0.0696077166200064,0.16958585545904384
B6_center_anchored,4,5,cubic,0.5411695265464637,-0.26666666666666666,sinusoid,6.631916015347055,1,0.15,0.15,1.0,-0.04138571262257216,false,false,Inf,-0.0024493433122473626,0.23629177597939027
B6_center_anchored,4,5,cubic,0.5411695265464637,-0.26666666666666666,sinusoid,6.631916015347055,1,0.35,0.35,1.0,-0.041385756149630096,false,false,Inf,0.009229546819467445,0.24934668553460168
B6_center_anchored,4,5,cubic,0.5411695265464637,-0.26666666666666666,sinusoid,16.43091073503815,2,0.15,0.15,1.0,0.007313035345766014,false,false,Inf,0.009555477314378596,0.23644093002550348
B6_center_anchored,4,5,cubic,0.5411695265464637,-0.26666666666666666,sinusoid,16.43091073503815,2,0.35,0.35,1.0,0.007314390818215496,false,false,Inf,0.021752625784970076,0.25308484317498037
B6_center_anchored,4,5,cubic,0.5411695265464637,-0.26666666666666666,square,26.5854486809982,1,0.15,0.16274758244529655,1.0,-0.021074835693688624,false,false,Inf,0.00508294284211867,0.24034692303663718
B6_center_anchored,4,5,cubic,0.5411695265464637,-0.26666666666666666,square,26.5854486809982,1,0.35,0.35810481356619817,1.0,-0.02124863963760999,false,false,Inf,0.017632067590528423,0.25337606060972073
B6_center_anchored,4,5,cubic,0.5411695265464637,-0.26666666666666666,square,2.917527607174488,2,0.15,0.15,1.0,0.012992785837663895,false,false,Inf,-0.03773792236306389,0.3358667002516898
B6_center_anchored,4,5,cubic,0.5411695265464637,-0.26666666666666666,square,2.917527607174488,2,0.35,0.35,1.0,0.012992785837663895,false,false,Inf,-0.02997485836423199,0.3427056308816928
B6_center_anchored,4,5,cubic,0.5411695265464637,-0.26666666666666666,chirp,20.59747827350388,1,0.15,0.1627438031311325,1.0,0.009489311053954433,false,false,Inf,0.020781744349409187,0.22620009129563845
B6_center_anchored,4,5,cubic,0.5411695265464637,-0.26666666666666666,chirp,20.59747827350388,1,0.35,0.3571324290329172,1.0,0.009487889106430666,false,false,Inf,0.03993839885694309,0.22521945088264253
B6_center_anchored,4,5,cubic,0.5411695265464637,-0.26666666666666666,chirp,1.9792699239989744,2,0.15,0.16274745038171756,1.0,-0.021252384662294614,false,false,Inf,0.035473387342987904,0.2532433363099287
B6_center_anchored,4,5,cubic,0.5411695265464637,-0.26666666666666666,chirp,1.9792699239989744,2,0.35,0.3620970346125084,1.0,-0.021252820620733727,false,false,Inf,0.07982896877951866,0.2356922472833778
B6_center_anchored,4,5,cubic,0.5411695265464637,-0.26666666666666666,multifreq,16.72489841417233,1,0.15,0.15,1.0,0.008443989398918982,false,false,Inf,0.036174956404666954,0.19238167393969766
B6_center_anchored,4,5,cubic,0.5411695265464637,-0.26666666666666666,multifreq,16.72489841417233,1,0.35,0.35,1.0,0.008442751871927882,false,false,Inf,0.04839860631782722,0.2065655781697534
B6_center_anchored,4,5,cubic,0.5411695265464637,-0.26666666666666666,multifreq,1.9870020589684319,2,0.15,0.15,1.0,0.012443071532779156,false,false,Inf,0.01771950386969179,0.24005233115252417
B6_center_anchored,4,5,cubic,0.5411695265464637,-0.26666666666666666,multifreq,1.9870020589684319,2,0.35,0.35,1.0,0.012443069831775518,false,false,Inf,0.03565259576173343,0.2350593004856696
B6_center_anchored,4,5,cubic,0.5411695265464637,-0.26666666666666666,ou_noise,8.70557709589147,1,0.15,0.16204223808336612,1.0,0.03708778858448275,false,false,Inf,0.0877448378069279,0.25525595696402864
B6_center_anchored,4,5,cubic,0.5411695265464637,-0.26666666666666666,ou_noise,8.70557709589147,1,0.35,0.35,1.0,0.037087859027608715,false,false,Inf,0.10950364472965203,0.2568152386617507
B6_center_anchored,4,5,cubic,0.5411695265464637,-0.26666666666666666,ou_noise,1.2317762719325756,2,0.15,0.16153309890407413,1.0,0.012877141285745968,false,false,Inf,0.04017093964221711,0.2364612064245033
B6_center_anchored,4,5,cubic,0.5411695265464637,-0.26666666666666666,ou_noise,1.2317762719325756,2,0.35,0.35,1.0,0.012877020842748388,false,false,Inf,0.06263412600386203,0.23400040696814567
B6_center_anchored,4,5,cubic,0.7585775750291838,-0.12,sinusoid,10.749210175741455,1,0.15,0.16364818345607937,1.0,-0.056887394045825664,false,false,Inf,-0.004946851778590593,0.2689875058672969
B6_center_anchored,4,5,cubic,0.7585775750291838,-0.12,sinusoid,10.749210175741455,1,0.35,0.3671991126429654,1.0,-0.0568870487162168,false,false,Inf,0.009001901031400604,0.2691804913226352
B6_center_anchored,4,5,cubic,0.7585775750291838,-0.12,sinusoid,2.156629151407343,2,0.15,0.16367540362506777,1.0,-0.17495074676099623,false,false,Inf,-0.01757480393435062,0.319856466701529
B6_center_anchored,4,5,cubic,0.7585775750291838,-0.12,sinusoid,2.156629151407343,2,0.35,0.3799447640081741,1.0,-0.17495074783088363,false,false,Inf,0.01439275120221126,0.31279388765609567
B6_center_anchored,4,5,cubic,0.7585775750291838,-0.12,square,10.187699694983452,1,0.15,0.16367493720054715,1.0,0.013193599747524485,false,false,Inf,-0.03086208173176597,0.3044835802636333
B6_center_anchored,4,5,cubic,0.7585775750291838,-0.12,square,10.187699694983452,1,0.35,0.3659032040834593,1.0,0.013193599747524485,false,false,Inf,-0.023669984160167936,0.31648905508506076
B6_center_anchored,4,5,cubic,0.7585775750291838,-0.12,square,17.755365675359215,2,0.15,0.16367560296229638,1.0,-0.04119576342901698,false,false,Inf,-0.013820576595131695,0.27226930718009956
B6_center_anchored,4,5,cubic,0.7585775750291838,-0.12,square,17.755365675359215,2,0.35,0.3715439482120955,1.0,-0.04128306308669793,false,false,Inf,-0.0029819660140750766,0.28773047948755176
B6_center_anchored,4,5,cubic,0.7585775750291838,-0.12,chirp,0.5033889924276581,1,0.15,0.16367556461461746,1.0,-0.07517091340085728,false,false,Inf,0.05023589743719116,0.3301055872897535
B6_center_anchored,4,5,cubic,0.7585775750291838,-0.12,chirp,0.5033889924276581,1,0.35,0.35,1.0,-0.075170917050196,false,false,Inf,0.08171751932955541,0.3165163147825354
B6_center_anchored,4,5,cubic,0.7585775750291838,-0.12,chirp,1.4406402460398955,2,0.15,0.16367549165221712,1.0,-0.05509259972791943,false,false,Inf,0.025149373844050193,0.3147248717464292
B6_center_anchored,4,5,cubic,0.7585775750291838,-0.12,chirp,1.4406402460398955,2,0.35,0.3803969177229685,1.0,-0.05509332715797469,false,false,Inf,0.0805461896430966,0.2784799672633782
B6_center_anchored,4,5,cubic,0.7585775750291838,-0.12,multifreq,3.402771575848574,1,0.15,0.15,1.0,0.012468621175637722,false,false,Inf,0.011465036429389586,0.23028695521882714
B6_center_anchored,4,5,cubic,0.7585775750291838,-0.12,multifreq,3.402771575848574,1,0.35,0.35,1.0,0.01246861671879464,false,false,Inf,0.030170592394661026,0.23954345728369816
B6_center_anchored,4,5,cubic,0.7585775750291838,-0.12,multifreq,1.888870182763645,2,0.15,0.16303823270040366,1.0,0.012775518715673425,false,false,Inf,0.02420250316364279,0.26182889669811293
B6_center_anchored,4,5,cubic,0.7585775750291838,-0.12,multifreq,1.888870182763645,2,0.35,0.36615638098429976,1.0,0.01277552012765639,false,false,Inf,0.055782172248698116,0.24827230637300218
B6_center_anchored,4,5,cubic,0.7585775750291838,-0.12,ou_noise,2.3309418904778108,1,0.15,0.16136454699159372,1.0,0.012450872565248572,false,false,Inf,0.009538955277500991,0.16017940830270938
B6_center_anchored,4,5,cubic,0.7585775750291838,-0.12,ou_noise,2.3309418904778108,1,0.35,0.35,1.0,0.012450503735587879,false,false,Inf,0.021522937959458338,0.167899647391652
B6_center_anchored,4,5,cubic,0.7585775750291838,-0.12,ou_noise,3.071506114591027,2,0.15,0.1609345818695453,1.0,0.012679973266469068,false,false,Inf,0.016200755167037333,0.29529396126495144
B6_center_anchored,4,5,cubic,0.7585775750291838,-0.12,ou_noise,3.071506114591027,2,0.35,0.35,1.0,0.012681461303674079,false,false,Inf,0.027064016205221343,0.30599048864323813
B6_center_anchored,4,5,cubic,1.0633265716371612,0.026666666666666637,sinusoid,0.6261613055256111,1,0.15,0.15,1.0,0.01257166695109552,false,false,Inf,-0.06995068272547902,0.561312509355486
B6_center_anchored,4,5,cubic,1.0633265716371612,0.026666666666666637,sinusoid,0.6261613055256111,1,0.35,0.35,1.0,0.012571666961272663,false,false,Inf,-0.06196495411350278,0.5663489145231643
B6_center_anchored,4,5,cubic,1.0633265716371612,0.026666666666666637,sinusoid,3.149602422298061,2,0.15,0.15,1.0,-0.21474208623111632,false,false,Inf,-0.04549345493440695,0.38947502385672267
B6_center_anchored,4,5,cubic,1.0633265716371612,0.026666666666666637,sinusoid,3.149602422298061,2,0.35,0.35,1.0,-0.21474215301163602,false,false,Inf,-0.025187055010513038,0.3897240291750654
B6_center_anchored,4,5,cubic,1.0633265716371612,0.026666666666666637,square,13.96499527713155,1,0.15,0.15,1.0,0.013488546717189265,false,false,Inf,-0.046200628167217664,0.3215945660422804
B6_center_anchored,4,5,cubic,1.0633265716371612,0.026666666666666637,square,13.96499527713155,1,0.35,0.35,1.0,0.013488546696148667,false,false,Inf,-0.04171386932123082,0.3426725533837615
B6_center_anchored,4,5,cubic,1.0633265716371612,0.026666666666666637,square,7.9811413664338415,2,0.15,0.15,1.0,-0.20347135247833736,false,false,Inf,-0.07220263491185834,0.40341119855234636
B6_center_anchored,4,5,cubic,1.0633265716371612,0.026666666666666637,square,7.9811413664338415,2,0.35,0.35,1.0,-0.20371545137238156,false,false,Inf,-0.061166962636748735,0.4134301023113847
B6_center_anchored,4,5,cubic,1.0633265716371612,0.026666666666666637,chirp,1.0736708637145331,1,0.15,0.16507945565234006,1.0,0.013365449087086352,false,false,Inf,0.007072700893687511,0.4160728443708901
B6_center_anchored,4,5,cubic,1.0633265716371612,0.026666666666666637,chirp,1.0736708637145331,1,0.35,0.41061073155838845,1.0,0.013365443527148675,false,false,Inf,0.0764888020804636,0.3603132244940223
B6_center_anchored,4,5,cubic,1.0633265716371612,0.026666666666666637,chirp,1.5265494301217555,2,0.15,0.16507932968240033,1.0,-0.021777861760510962,false,false,Inf,0.0016469328291390222,0.3771288962061127
B6_center_anchored,4,5,cubic,1.0633265716371612,0.026666666666666637,chirp,1.5265494301217555,2,0.35,0.4100207534945942,1.0,-0.021777851687279474,false,false,Inf,0.05981823066154712,0.33448823468148114
B6_center_anchored,4,5,cubic,1.0633265716371612,0.026666666666666637,multifreq,22.502709898150055,1,0.15,0.15,1.0,0.012781203502110964,false,false,Inf,0.012876363797961438,0.2294922355696539
B6_center_anchored,4,5,cubic,1.0633265716371612,0.026666666666666637,multifreq,22.502709898150055,1,0.35,0.35,1.0,0.012781182224755262,false,false,Inf,0.023416623170857593,0.2399407090727541
B6_center_anchored,4,5,cubic,1.0633265716371612,0.026666666666666637,multifreq,9.070563023181608,2,0.15,0.16465551233565248,1.0,-0.008943984223403501,false,false,Inf,0.011200227359084092,0.24340443212741222
B6_center_anchored,4,5,cubic,1.0633265716371612,0.026666666666666637,multifreq,9.070563023181608,2,0.35,0.3760201120264526,1.0,-0.008943498792836834,false,false,Inf,0.03166945356996459,0.25267267080003986
B6_center_anchored,4,5,cubic,1.0633265716371612,0.026666666666666637,ou_noise,0.9212890972195129,1,0.15,0.1618291808166248,1.0,-0.12409765007891932,false,false,Inf,-0.024627404791429473,0.27364261972030685
B6_center_anchored,4,5,cubic,1.0633265716371612,0.026666666666666637,ou_noise,0.9212890972195129,1,0.35,0.35,1.0,-0.12409868883965423,false,false,Inf,-0.014135420461029459,0.285832987192597
B6_center_anchored,4,5,cubic,1.0633265716371612,0.026666666666666637,ou_noise,23.654226578924032,2,0.15,0.15237287346852035,1.0,-0.009097663599881897,false,false,Inf,-0.003105570535335024,0.3052853275681444
B6_center_anchored,4,5,cubic,1.0633265716371612,0.026666666666666637,ou_noise,23.654226578924032,2,0.35,0.35,1.0,-0.009097270007271199,false,false,Inf,0.004170477092473275,0.32975324242704157
B6_center_anchored,4,5,cubic,1.4905046433861961,0.17333333333333334,sinusoid,1.6579203823681035,1,0.15,0.15,1.0,-0.38360836544335986,false,false,Inf,-0.11575272446666059,0.5215345235580865
B6_center_anchored,4,5,cubic,1.4905046433861961,0.17333333333333334,sinusoid,1.6579203823681035,1,0.35,0.35,1.0,-0.38360836244978885,false,false,Inf,-0.10827767606086833,0.5310936102854499
B6_center_anchored,4,5,cubic,1.4905046433861961,0.17333333333333334,sinusoid,0.622978054370091,2,0.15,0.16499789312277457,1.0,0.013714866425224813,false,false,Inf,-0.12643562332454653,0.2872141275002374
B6_center_anchored,4,5,cubic,1.4905046433861961,0.17333333333333334,sinusoid,0.622978054370091,2,0.35,0.39635419708690006,1.0,0.013714866329009702,false,false,Inf,-0.0890265480997785,0.2736538323151477
B6_center_anchored,4,5,cubic,1.4905046433861961,0.17333333333333334,square,1.2820956884787826,1,0.15,0.15,1.0,-0.15203292765688742,false,false,Inf,-0.12199035904662958,0.9727341002623923
B6_center_anchored,4,5,cubic,1.4905046433861961,0.17333333333333334,square,1.2820956884787826,1,0.35,0.35,1.0,-0.15132675456732092,false,false,Inf,-0.11511399397513944,0.9801052019657976
B6_center_anchored,4,5,cubic,1.4905046433861961,0.17333333333333334,square,0.8802871948657097,2,0.15,0.16732665350394957,1.0,-0.07322731325252362,false,false,Inf,-0.14508731843149383,0.8717665656352351
B6_center_anchored,4,5,cubic,1.4905046433861961,0.17333333333333334,square,0.8802871948657097,2,0.35,0.4797013676023603,1.0,-0.07243994274167682,false,false,Inf,-0.10484865011741411,0.8371129010333556
B6_center_anchored,4,5,cubic,1.4905046433861961,0.17333333333333334,chirp,3.2443246050352506,1,0.15,0.1673247355829982,1.0,-0.07383049318374499,false,false,Inf,-0.021307832948585306,0.40284803282846143
B6_center_anchored,4,5,cubic,1.4905046433861961,0.17333333333333334,chirp,3.2443246050352506,1,0.35,0.46109616218687,1.0,-0.0738306806725005,false,false,Inf,0.023040072620937223,0.3798775899737082
B6_center_anchored,4,5,cubic,1.4905046433861961,0.17333333333333334,chirp,2.077861062423709,2,0.15,0.1673259313780456,1.0,0.013473780790419608,false,false,Inf,-0.024940845186770547,0.46569943352983556
B6_center_anchored,4,5,cubic,1.4905046433861961,0.17333333333333334,chirp,2.077861062423709,2,0.35,0.4658679049280642,1.0,0.013473762176624878,false,false,Inf,0.030840517402582094,0.4250839188578045
B6_center_anchored,4,5,cubic,1.4905046433861961,0.17333333333333334,multifreq,1.7775426047234393,1,0.15,0.15,1.0,0.013488798737396427,false,false,Inf,-0.04202259210928637,0.28904130511073683
B6_center_anchored,4,5,cubic,1.4905046433861961,0.17333333333333334,multifreq,1.7775426047234393,1,0.35,0.35,1.0,0.013488795691874167,false,false,Inf,-0.029951377819717885,0.3015117356344018
B6_center_anchored,4,5,cubic,1.4905046433861961,0.17333333333333334,multifreq,3.05565816782436,2,0.15,0.15078775150892507,1.0,0.012630667647343123,false,false,Inf,-0.02851635228514196,0.28602545034948873
B6_center_anchored,4,5,cubic,1.4905046433861961,0.17333333333333334,multifreq,3.05565816782436,2,0.35,0.35,1.0,0.012630659864671476,false,false,Inf,-0.02002900174277566,0.30613684345495734
B6_center_anchored,4,5,cubic,1.4905046433861961,0.17333333333333334,ou_noise,4.683179862232719,1,0.15,0.16503758498055898,1.0,0.012677188468407503,false,false,Inf,-0.017400172508613775,0.21349084017774037
B6_center_anchored,4,5,cubic,1.4905046433861961,0.17333333333333334,ou_noise,4.683179862232719,1,0.35,0.35,1.0,0.012677455369645575,false,false,Inf,0.008173999561678764,0.20062496133987764
B6_center_anchored,4,5,cubic,1.4905046433861961,0.17333333333333334,ou_noise,11.174396624422196,2,0.15,0.16093384711470407,1.0,0.012933589511995882,false,false,Inf,-0.011072065535644262,0.38662519975511106
B6_center_anchored,4,5,cubic,1.4905046433861961,0.17333333333333334,ou_noise,11.174396624422196,2,0.35,0.35,1.0,0.0129333034575146,false,false,Inf,-0.004482624961852652,0.4075505347946862
B6_center_anchored,4,5,cubic,2.0892961308540396,0.32,sinusoid,28.51685253920628,1,0.15,0.16466852318816647,1.0,-0.011921657741465317,false,false,Inf,-0.03307038989283023,0.30334771149791456
B6_center_anchored,4,5,cubic,2.0892961308540396,0.32,sinusoid,28.51685253920628,1,0.35,0.3661149182597953,1.0,-0.011921661465233852,false,false,Inf,-0.025431990551997234,0.3181188332849746
B6_center_anchored,4,5,cubic,2.0892961308540396,0.32,sinusoid,0.7553303259828865,2,0.15,0.1715280558822716,1.0,0.014322241010282906,false,false,Inf,-0.11587867320489294,0.6510414956688986
B6_center_anchored,4,5,cubic,2.0892961308540396,0.32,sinusoid,0.7553303259828865,2,0.35,0.6800401377990499,0.7475,0.014322241036005498,false,true,0.18,0.027134183574804047,0.43467538160656155
B6_center_anchored,4,5,cubic,2.0892961308540396,0.32,square,7.392299361901966,1,0.15,0.1715286040597649,1.0,0.014642853647431288,false,false,Inf,-0.15068915449105366,0.7835248138729718
B6_center_anchored,4,5,cubic,2.0892961308540396,0.32,square,7.392299361901966,1,0.35,0.6695104579795235,0.96125,0.014642853647431288,false,true,0.17,-0.11519046485704842,0.7386505191069942
B6_center_anchored,4,5,cubic,2.0892961308540396,0.32,square,10.007546604375774,2,0.15,0.1715286040597649,1.0,-0.24738458516702072,false,false,Inf,-0.13265206807233418,0.6656101652497664
B6_center_anchored,4,5,cubic,2.0892961308540396,0.32,square,10.007546604375774,2,0.35,0.5709845530206162,0.98,-0.24742854721928328,false,true,0.17,-0.10866824905810427,0.6421671962198346
B6_center_anchored,4,5,cubic,2.0892961308540396,0.32,chirp,3.2419789874882947,1,0.15,0.17152236661464654,1.0,-0.12414102708953849,false,false,Inf,-0.050830163423870874,0.5260638172979988
B6_center_anchored,4,5,cubic,2.0892961308540396,0.32,chirp,3.2419789874882947,1,0.35,0.6797435531526719,0.92,-0.12414206034454416,false,true,0.68,0.017782590149459734,0.4354588867706793
B6_center_anchored,4,5,cubic,2.0892961308540396,0.32,chirp,13.27843574321168,2,0.15,0.17148967036469953,1.0,0.012186033149691185,false,false,Inf,-0.015371621054218942,0.33359650647969175
B6_center_anchored,4,5,cubic,2.0892961308540396,0.32,chirp,13.27843574321168,2,0.35,0.5114156407046737,0.98875,0.012186083377879974,false,true,0.33,0.008897709847178647,0.31887181552081256
B6_center_anchored,4,5,cubic,2.0892961308540396,0.32,multifreq,4.348195696708639,1,0.15,0.15,1.0,0.014150804139818559,false,false,Inf,-0.04122472672765178,0.3278168202083542
B6_center_anchored,4,5,cubic,2.0892961308540396,0.32,multifreq,4.348195696708639,1,0.35,0.35,1.0,0.014150797127468438,false,false,Inf,-0.03530934315649347,0.35609694303946143
B6_center_anchored,4,5,cubic,2.0892961308540396,0.32,multifreq,30.04136953221942,2,0.15,0.16912280148504177,1.0,0.012915381774518344,false,false,Inf,0.002468228329064789,0.2498391886985343
B6_center_anchored,4,5,cubic,2.0892961308540396,0.32,multifreq,30.04136953221942,2,0.35,0.37468357470415065,1.0,0.012915055810596418,false,false,Inf,0.014521485835536313,0.2597870534619937
B6_center_anchored,4,5,cubic,2.0892961308540396,0.32,ou_noise,26.428434215150837,1,0.15,0.1505471224270275,1.0,-0.17885728911615761,false,false,Inf,-0.13041113477339555,0.07448273601666588
B6_center_anchored,4,5,cubic,2.0892961308540396,0.32,ou_noise,26.428434215150837,1,0.35,0.35,1.0,-0.1788558743810012,false,false,Inf,-0.12185281587696396,0.08478003394829296
B6_center_anchored,4,5,cubic,2.0892961308540396,0.32,ou_noise,4.4941002720375804,2,0.15,0.15006520406190488,1.0,-0.31545292688434967,false,false,Inf,-0.21399740732506498,0.0049294873360806275
B6_center_anchored,4,5,cubic,2.0892961308540396,0.32,ou_noise,4.4941002720375804,2,0.35,0.35,1.0,-0.3154500340743735,false,false,Inf,-0.2055510749458474,0.017603945743933643
B6_center_anchored,4,5,cubic,2.9286445646252366,0.4666666666666667,sinusoid,1.3144862019535888,1,0.15,0.6809418691728399,0.8325,-0.5798896444102044,false,true,0.84,-0.007978674505585127,0.9791061069127688
B6_center_anchored,4,5,cubic,2.9286445646252366,0.4666666666666667,sinusoid,1.3144862019535888,1,0.35,0.6809418739003638,0.775,-0.579889644420173,false,true,0.38,0.027869050759127365,0.9439367381561385
B6_center_anchored,4,5,cubic,2.9286445646252366,0.4666666666666667,sinusoid,5.529497228000768,2,0.15,0.15,1.0,-0.282004057025558,false,false,Inf,-0.16726635590337174,0.7747298969852698
B6_center_anchored,4,5,cubic,2.9286445646252366,0.4666666666666667,sinusoid,5.529497228000768,2,0.35,0.35,1.0,-0.2820036209143976,false,false,Inf,-0.16122432003765688,0.7868660252328948
B6_center_anchored,4,5,cubic,2.9286445646252366,0.4666666666666667,square,4.708992884987356,1,0.15,0.15,1.0,-0.580701079170034,false,false,Inf,-0.23778663847428216,1.21743760663266
B6_center_anchored,4,5,cubic,2.9286445646252366,0.4666666666666667,square,4.708992884987356,1,0.35,0.35,1.0,-0.580716127952469,false,false,Inf,-0.2327118773960081,1.232423794637355
B6_center_anchored,4,5,cubic,2.9286445646252366,0.4666666666666667,square,0.6379466197738254,2,0.15,0.6809419102855825,0.4225,-0.609196941149588,false,true,0.22,0.18498816745291582,1.1744402301460664
B6_center_anchored,4,5,cubic,2.9286445646252366,0.4666666666666667,square,0.6379466197738254,2,0.35,0.6809419102855825,0.40625,-0.6091969411495776,false,true,0.09,0.19225767214643066,1.1885282978003904
B6_center_anchored,4,5,cubic,2.9286445646252366,0.4666666666666667,chirp,14.895047898424561,1,0.15,0.423811560148061,1.0,-0.04112344930270391,false,false,Inf,-0.019533666839870432,0.36054490380984433
B6_center_anchored,4,5,cubic,2.9286445646252366,0.4666666666666667,chirp,14.895047898424561,1,0.35,0.679986125971381,0.96375,-0.04112345401655171,false,true,0.22,0.0023853599523168227,0.3463067051168106
B6_center_anchored,4,5,cubic,2.9286445646252366,0.4666666666666667,chirp,1.908188297949603,2,0.15,0.6808322305797606,0.9125,-0.12518974612546982,false,true,1.11,-0.03495636267165713,0.7620537522851522
B6_center_anchored,4,5,cubic,2.9286445646252366,0.4666666666666667,chirp,1.908188297949603,2,0.35,0.6809417687853241,0.86375,-0.12518971372287244,false,true,0.72,0.00504030876732823,0.7251764975958702
B6_center_anchored,4,5,cubic,2.9286445646252366,0.4666666666666667,multifreq,27.046472437643406,1,0.15,0.1746466745294401,1.0,0.013153616831954054,false,false,Inf,-0.01115704802924316,0.27638684100418565
B6_center_anchored,4,5,cubic,2.9286445646252366,0.4666666666666667,multifreq,27.046472437643406,1,0.35,0.4031180708792231,1.0,0.013153627935817631,false,false,Inf,0.0018390652013112613,0.28826158981028455
B6_center_anchored,4,5,cubic,2.9286445646252366,0.4666666666666667,multifreq,19.318551826514728,2,0.15,0.1631513696366622,1.0,-0.017144060923786966,false,false,Inf,-0.019481359948632454,0.28011481806113586
B6_center_anchored,4,5,cubic,2.9286445646252366,0.4666666666666667,multifreq,19.318551826514728,2,0.35,0.35736073547392017,1.0,-0.017155040260121174,false,false,Inf,-0.012113995670146559,0.306307564654616
B6_center_anchored,4,5,cubic,2.9286445646252366,0.4666666666666667,ou_noise,5.851693335992609,1,0.15,0.15066794787627835,1.0,-0.0038473063313340357,false,false,Inf,0.048055428905482506,0.8586168583493882
B6_center_anchored,4,5,cubic,2.9286445646252366,0.4666666666666667,ou_noise,5.851693335992609,1,0.35,0.680684212237361,0.83375,-0.003844945027598115,false,true,2.02,0.19407043342859248,0.663948821858729
B6_center_anchored,4,5,cubic,2.9286445646252366,0.4666666666666667,ou_noise,3.5718967553798966,2,0.15,0.1632920163060679,1.0,0.0140005483580756,false,false,Inf,-0.17983762462785408,0.2711595323248813
B6_center_anchored,4,5,cubic,2.9286445646252366,0.4666666666666667,ou_noise,3.5718967553798966,2,0.35,0.35,1.0,0.01399913343006716,false,false,Inf,-0.16720525084488397,0.27561648402622985
B6_center_anchored,4,5,cubic,4.105190671273078,0.6133333333333333,sinusoid,1.3918884989088132,1,0.15,0.6826822656653546,0.6375000000000001,-0.723036343819727,false,true,0.7,0.08702802195011357,1.0807724898247213
B6_center_anchored,4,5,cubic,4.105190671273078,0.6133333333333333,sinusoid,1.3918884989088132,1,0.35,0.682682265665151,0.60375,-0.7230363440962875,false,true,0.43,0.11205106794496858,1.06548726355039
B6_center_anchored,4,5,cubic,4.105190671273078,0.6133333333333333,sinusoid,24.940255944615213,2,0.15,0.2676362635408753,1.0,-0.2558351487224075,false,false,Inf,-0.09749204076163226,0.4766588290689279
B6_center_anchored,4,5,cubic,4.105190671273078,0.6133333333333333,sinusoid,24.940255944615213,2,0.35,0.4833672671600367,1.0,-0.25583263816353713,false,false,Inf,-0.09050820868063372,0.4948864413580774
B6_center_anchored,4,5,cubic,4.105190671273078,0.6133333333333333,square,17.127053149933406,1,0.15,0.42011487378500584,1.0,-0.3596823540994558,false,false,Inf,-0.11831124499489618,0.613479740505492
B6_center_anchored,4,5,cubic,4.105190671273078,0.6133333333333333,square,17.127053149933406,1,0.35,0.602466832262636,0.9925,-0.35954915954326044,false,true,0.06,-0.10959686099546977,0.6324994033498952
B6_center_anchored,4,5,cubic,4.105190671273078,0.6133333333333333,square,2.473079842922778,2,0.15,0.6826823568152178,0.6325000000000001,-0.5304838110076078,false,true,1.67,-0.027036064388513695,1.2041593314804715
B6_center_anchored,4,5,cubic,4.105190671273078,0.6133333333333333,square,2.473079842922778,2,0.35,0.6826823568152178,0.63,-0.5308379458875098,false,true,0.06,-0.019873710052669937,1.2056249936405337
B6_center_anchored,4,5,cubic,4.105190671273078,0.6133333333333333,chirp,13.12443056075404,1,0.15,0.6814957636034051,0.9675,-0.07595196016076457,false,true,0.29,-0.027580531606259145,0.4260572299030816
B6_center_anchored,4,5,cubic,4.105190671273078,0.6133333333333333,chirp,13.12443056075404,1,0.35,0.6826814001074119,0.95375,-0.07593962667033438,false,true,0.18,-0.01830987163711131,0.4357598648667774
B6_center_anchored,4,5,cubic,4.105190671273078,0.6133333333333333,chirp,29.26096301069643,2,0.15,0.5029820550163394,0.9975,-0.029804903113659593,false,true,0.22,-0.014615587243071673,0.3621313414024011
B6_center_anchored,4,5,cubic,4.105190671273078,0.6133333333333333,chirp,29.26096301069643,2,0.35,0.6813710237028932,0.975,-0.029804903113659593,false,true,0.12,-0.003466788529003302,0.3620074763846249
B6_center_anchored,4,5,cubic,4.105190671273078,0.6133333333333333,multifreq,0.9435347863003359,1,0.15,0.16894439476975331,1.0,0.012947789880265915,false,false,Inf,-0.11898832462656815,0.9186425954478922
B6_center_anchored,4,5,cubic,4.105190671273078,0.6133333333333333,multifreq,0.9435347863003359,1,0.35,0.517017955294986,0.9675,0.012947793286401704,false,true,0.82,-0.06631384409104409,0.8678306831848308
B6_center_anchored,4,5,cubic,4.105190671273078,0.6133333333333333,multifreq,16.095747164587493,2,0.15,0.15,1.0,-0.058858071811356556,false,false,Inf,-0.04836912812541111,0.3402477512331989
B6_center_anchored,4,5,cubic,4.105190671273078,0.6133333333333333,multifreq,16.095747164587493,2,0.35,0.35,1.0,-0.058857317153700905,false,false,Inf,-0.040783939119744324,0.3587349200816439
