n,rho,beta,delta,perturbation,is_cantor,regression_rate,over_intervention_rate,guard_activation_rate,guard_caught_rate,leaf_width,guard_measure,rho_star_pred,rho_star_pred_two_sided
4,0.35,0.5,0.0075031249999999985,uniform,False,0.0,0.05646,0.76011,0.70365,0.015006249999999997,0.7599,0.4,0.3333333333333333
4,0.35,0.5,0.0075031249999999985,worst_case,False,0.0,0.11321,0.759865,0.646655,0.015006249999999997,0.7599,0.4,0.3333333333333333
4,0.35,0.625,0.009378906249999997,uniform,False,0.0,0.070565,0.75974,0.689175,0.015006249999999997,0.7599,0.38095238095238093,0.3076923076923077
4,0.35,0.625,0.009378906249999997,worst_case,False,0.0,0.141465,0.759565,0.6181,0.015006249999999997,0.7599,0.38095238095238093,0.3076923076923077
4,0.35,0.75,0.011254687499999997,uniform,False,0.0,0.08472,0.75992,0.6752,0.015006249999999997,0.7599,0.36363636363636365,0.2857142857142857
4,0.35,0.75,0.011254687499999997,worst_case,False,0.0,0.169365,0.759765,0.5904,0.015006249999999997,0.7599,0.36363636363636365,0.2857142857142857
4,0.35,1.0,0.015006249999999997,uniform,False,0.001115,0.11213,0.75992,0.64779,0.015006249999999997,0.7599,0.3333333333333333,0.25
4,0.35,1.0,0.015006249999999997,worst_case,False,0.01737,0.20846,0.759755,0.551295,0.015006249999999997,0.7599,0.3333333333333333,0.25
4,0.35,1.5,0.022509374999999995,uniform,False,0.01673,0.133795,0.75757,0.623775,0.015006249999999997,0.7599,0.2857142857142857,0.2
4,0.35,1.5,0.022509374999999995,worst_case,False,0.078145,0.147685,0.75112,0.603435,0.015006249999999997,0.7599,0.2857142857142857,0.2
4,0.36,0.25,0.004199039999999999,uniform,False,0.0,0.03114,0.730355,0.699215,0.016796159999999997,0.7312614399999999,0.4444444444444444,0.4
4,0.36,0.25,0.004199039999999999,worst_case,False,0.0,0.06331,0.73146,0.66815,0.016796159999999997,0.7312614399999999,0.4444444444444444,0.4
4,0.36,0.375,0.006298559999999999,uniform,False,0.0,0.046665,0.72982,0.683155,0.016796159999999997,0.7312614399999999,0.42105263157894735,0.36363636363636365
4,0.36,0.375,0.006298559999999999,worst_case,False,0.0,0.09456,0.731395,0.636835,0.016796159999999997,0.7312614399999999,0.42105263157894735,0.36363636363636365
4,0.36,0.5,0.008398079999999999,uniform,False,0.0,0.062025,0.729535,0.66751,0.016796159999999997,0.7312614399999999,0.4,0.3333333333333333
4,0.36,0.5,0.008398079999999999,worst_case,False,0.0,0.12618,0.731395,0.605215,0.016796159999999997,0.7312614399999999,0.4,0.3333333333333333
4,0.36,0.625,0.0104976,uniform,False,0.0,0.077395,0.729105,0.65171,0.016796159999999997,0.7312614399999999,0.38095238095238093,0.3076923076923077
4,0.36,0.625,0.0104976,worst_case,False,0.0,0.157765,0.731385,0.57362,0.016796159999999997,0.7312614399999999,0.38095238095238093,0.3076923076923077
4,0.36,0.75,0.012597119999999998,uniform,False,0.0,0.093045,0.72915,0.636105,0.016796159999999997,0.7312614399999999,0.36363636363636365,0.2857142857142857
4,0.36,0.75,0.012597119999999998,worst_case,False,0.0,0.18928,0.73076,0.54148,0.016796159999999997,0.7312614399999999,0.36363636363636365,0.2857142857142857
4,0.36,1.0,0.016796159999999997,uniform,False,0.0034,0.12174,0.72969,0.60795,0.016796159999999997,0.7312614399999999,0.3333333333333333,0.25
4,0.36,1.0,0.016796159999999997,worst_case,False,0.030375,0.221165,0.729845,0.50868,0.016796159999999997,0.7312614399999999,0.3333333333333333,0.25
4,0.36,1.5,0.025194239999999996,uniform,False,0.02304,0.14414,0.728985,0.584845,0.016796159999999997,0.7312614399999999,0.2857142857142857,0.2
4,0.36,1.5,0.025194239999999996,worst_case,False,0.09719,0.15435,0.72268,0.56833,0.016796159999999997,0.7312614399999999,0.2857142857142857,0.2
4,0.38,0.25,0.00521284,uniform,False,0.0,0.0386,0.66436,0.62576,0.02085136,0.66637824,0.4444444444444444,0.4
4,0.38,0.25,0.00521284,worst_case,False,0.0,0.077985,0.664455,0.58647,0.02085136,0.66637824,0.4444444444444444,0.4
4,0.38,0.375,0.00781926,uniform,False,0.0,0.05856,0.66514,0.60658,0.02085136,0.66637824,0.42105263157894735,0.36363636363636365
4,0.38,0.375,0.00781926,worst_case,False,0.0,0.11765,0.665125,0.547475,0.02085136,0.66637824,0.42105263157894735,0.36363636363636365
4,0.38,0.5,0.01042568,uniform,False,0.0,0.078255,0.665225,0.58697,0.02085136,0.66637824,0.4,0.3333333333333333
4,0.38,0.5,0.01042568,worst_case,False,0.0,0.15688,0.665095,0.508215,0.02085136,0.66637824,0.4,0.3333333333333333
4,0.38,0.625,0.0130321,uniform,False,0.0,0.0977,0.66528,0.56758,0.02085136,0.66637824,0.38095238095238093,0.3076923076923077
4,0.38,0.625,0.0130321,worst_case,False,0.0,0.196265,0.66531,0.469045,0.02085136,0.66637824,0.38095238095238093,0.3076923076923077
4,0.38,0.75,0.01563852,uniform,False,0.00153,0.115385,0.66512,0.549735,0.02085136,0.66637824,0.36363636363636365,0.2857142857142857
4,0.38,0.75,0.01563852,worst_case,False,0.019065,0.21579,0.66556,0.44977,0.02085136,0.66637824,0.36363636363636365,0.2857142857142857
4,0.38,1.0,0.02085136,uniform,False,0.011135,0.144985,0.66505,0.520065,0.02085136,0.66637824,0.3333333333333333,0.25
4,0.38,1.0,0.02085136,worst_case,False,0.060995,0.25255,0.66633,0.41378,0.02085136,0.66637824,0.3333333333333333,0.25
4,0.38,1.5,0.03127704,uniform,False,0.04115,0.167425,0.664265,0.49684,0.02085136,0.66637824,0.2857142857142857,0.2
4,0.38,1.5,0.03127704,worst_case,False,0.14428,0.169265,0.656885,0.48762,0.02085136,0.66637824,0.2857142857142857,0.2
4,0.4,0.25,0.006400000000000001,uniform,False,0.0,0.0476,0.59039,0.54279,0.025600000000000005,0.5903999999999999,0.4444444444444444,0.4
4,0.4,0.25,0.006400000000000001,worst_case,False,0.0,0.09615,0.59048,0.49433,0.025600000000000005,0.5903999999999999,0.4444444444444444,0.4
4,0.4,0.375,0.009600000000000001,uniform,False,0.0,0.07157,0.59048,0.51891,0.025600000000000005,0.5903999999999999,0.42105263157894735,0.36363636363636365
4,0.4,0.375,0.009600000000000001,worst_case,False,0.0,0.14426,0.59022,0.44596,0.025600000000000005,0.5903999999999999,0.42105263157894735,0.36363636363636365
4,0.4,0.5,0.012800000000000002,uniform,False,0.0,0.09567,0.591085,0.495415,0.025600000000000005,0.5903999999999999,0.4,0.3333333333333333
4,0.4,0.5,0.012800000000000002,worst_case,False,0.0,0.191815,0.589735,0.39792,0.025600000000000005,0.5903999999999999,0.4,0.3333333333333333
4,0.4,0.625,0.016000000000000004,uniform,False,0.002345,0.11736,0.591165,0.473805,0.025600000000000005,0.5903999999999999,0.38095238095238093,0.3076923076923077
4,0.4,0.625,0.016000000000000004,worst_case,False,0.0256,0.214415,0.589335,0.37492,0.025600000000000005,0.5903999999999999,0.38095238095238093,0.3076923076923077
4,0.4,0.75,0.019200000000000002,uniform,False,0.008375,0.134955,0.590585,0.45563,0.025600000000000005,0.5903999999999999,0.36363636363636365,0.2857142857142857
4,0.4,0.75,0.019200000000000002,worst_case,False,0.05151,0.23582,0.587705,0.351885,0.025600000000000005,0.5903999999999999,0.36363636363636365,0.2857142857142857
4,0.4,1.0,0.025600000000000005,uniform,False,0.02549,0.16602,0.59069,0.42467,0.025600000000000005,0.5903999999999999,0.3333333333333333,0.25
4,0.4,1.0,0.025600000000000005,worst_case,False,0.10271,0.280625,0.588085,0.30746,0.025600000000000005,0.5903999999999999,0.3333333333333333,0.25
4,0.4,1.5,0.038400000000000004,uniform,False,0.069665,0.18563,0.58794,0.40231,0.025600000000000005,0.5903999999999999,0.2857142857142857,0.2
4,0.4,1.5,0.038400000000000004,worst_case,False,0.229455,0.15388,0.57799,0.42411,0.025600000000000005,0.5903999999999999,0.2857142857142857,0.2
4,0.42,0.25,0.007779239999999999,uniform,False,0.0,0.058185,0.50198,0.443795,0.031116959999999996,0.50212864,0.4444444444444444,0.4
4,0.42,0.25,0.007779239999999999,worst_case,False,0.0,0.116145,0.50213,0.385985,0.031116959999999996,0.50212864,0.4444444444444444,0.4
4,0.42,0.375,0.011668859999999998,uniform,False,0.0,0.08758,0.502145,0.414565,0.031116959999999996,0.50212864,0.42105263157894735,0.36363636363636365
4,0.42,0.375,0.011668859999999998,worst_case,False,0.0,0.173915,0.50118,0.327265,0.031116959999999996,0.50212864,0.42105263157894735,0.36363636363636365
4,0.42,0.5,0.015558479999999998,uniform,False,0.003825,0.113375,0.50237,0.388995,0.031116959999999996,0.50212864,0.4,0.3333333333333333
4,0.42,0.5,0.015558479999999998,worst_case,False,0.029675,0.202855,0.50102,0.298165,0.031116959999999996,0.50212864,0.4,0.3333333333333333
4,0.42,0.625,0.019448099999999996,uniform,False,0.01174,0.13442,0.502235,0.367815,0.031116959999999996,0.50212864,0.38095238095238093,0.3076923076923077
4,0.42,0.625,0.019448099999999996,worst_case,False,0.060505,0.23084,0.5017,0.27086,0.031116959999999996,0.50212864,0.38095238095238093,0.3076923076923077
4,0.42,0.75,0.023337719999999996,uniform,False,0.022645,0.152645,0.50207,0.349425,0.031116959999999996,0.50212864,0.36363636363636365,0.2857142857142857
4,0.42,0.75,0.023337719999999996,worst_case,False,0.09105,0.258415,0.501805,0.24339,0.031116959999999996,0.50212864,0.36363636363636365,0.2857142857142857
4,0.42,1.0,0.031116959999999996,uniform,False,0.04828,0.184325,0.500665,0.31634,0.031116959999999996,0.50212864,0.3333333333333333,0.25
4,0.42,1.0,0.031116959999999996,worst_case,False,0.16543,0.30046,0.500515,0.200055,0.031116959999999996,0.50212864,0.3333333333333333,0.25
4,0.42,1.5,0.04667543999999999,uniform,False,0.11589,0.193805,0.49828,0.304475,0.031116959999999996,0.50212864,0.2857142857142857,0.2
4,0.42,1.5,0.04667543999999999,worst_case,False,0.29631,0.16958,0.490975,0.321395,0.031116959999999996,0.50212864,0.2857142857142857,0.2
4,0.44,0.25,0.00937024,uniform,False,0.0,0.07017,0.398725,0.328555,0.03748096,0.40030464,0.4444444444444444,0.4
4,0.44,0.25,0.00937024,worst_case,False,0.0,0.141695,0.400495,0.2588,0.03748096,0.40030464,0.4444444444444444,0.4
4,0.44,0.375,0.01405536,uniform,False,0.003895,0.10111,0.39845,0.29734,0.03748096,0.40030464,0.42105263157894735,0.36363636363636365
4,0.44,0.375,0.01405536,worst_case,False,0.03039,0.182125,0.401565,0.21944,0.03748096,0.40030464,0.42105263157894735,0.36363636363636365
4,0.44,0.5,0.01874048,uniform,False,0.01528,0.12488,0.3978,0.27292,0.03748096,0.40030464,0.4,0.3333333333333333
4,0.44,0.5,0.01874048,worst_case,False,0.068115,0.215135,0.401625,0.18649,0.03748096,0.40030464,0.4,0.3333333333333333
4,0.44,0.625,0.0234256,uniform,False,0.02961,0.146175,0.39851,0.252335,0.03748096,0.40030464,0.38095238095238093,0.3076923076923077
4,0.44,0.625,0.0234256,worst_case,False,0.106795,0.247345,0.40233,0.154985,0.03748096,0.40030464,0.38095238095238093,0.3076923076923077
4,0.44,0.75,0.02811072,uniform,False,0.04717,0.16412,0.399165,0.235045,0.03748096,0.40030464,0.36363636363636365,0.2857142857142857
4,0.44,0.75,0.02811072,worst_case,False,0.16359,0.260475,0.401925,0.14145,0.03748096,0.40030464,0.36363636363636365,0.2857142857142857
4,0.44,1.0,0.03748096,uniform,False,0.089775,0.191795,0.399425,0.20763,0.03748096,0.40030464,0.3333333333333333,0.25
4,0.44,1.0,0.03748096,worst_case,False,0.27807,0.286525,0.40042,0.113895,0.03748096,0.40030464,0.3333333333333333,0.25
4,0.44,1.5,0.05622144,uniform,False,0.179855,0.196275,0.39851,0.202235,0.03748096,0.40030464,0.2857142857142857,0.2
4,0.44,1.5,0.05622144,worst_case,False,0.38107,0.183525,0.3902,0.206675,0.03748096,0.40030464,0.2857142857142857,0.2
5,0.2,0.25,8.000000000000002e-05,uniform,False,0.0,0.001295,0.989605,0.98831,0.0003200000000000001,0.98976,0.4444444444444444,0.4
5,0.2,0.25,8.000000000000002e-05,worst_case,False,0.0,0.002535,0.989565,0.98703,0.0003200000000000001,0.98976,0.4444444444444444,0.4
5,0.2,0.375,0.00012000000000000003,uniform,False,0.0,0.001935,0.98955,0.987615,0.0003200000000000001,0.98976,0.42105263157894735,0.36363636363636365
5,0.2,0.375,0.00012000000000000003,worst_case,False,0.0,0.003775,0.98951,0.985735,0.0003200000000000001,0.98976,0.42105263157894735,0.36363636363636365
5,0.2,0.5,0.00016000000000000004,uniform,False,0.0,0.002575,0.98959,0.987015,0.0003200000000000001,0.98976,0.4,0.3333333333333333
5,0.2,0.5,0.00016000000000000004,worst_case,False,0.0,0.005055,0.98954,0.984485,0.0003200000000000001,0.98976,0.4,0.3333333333333333
5,0.2,0.625,0.00020000000000000004,uniform,False,0.0,0.0031,0.989505,0.986405,0.0003200000000000001,0.98976,0.38095238095238093,0.3076923076923077
5,0.2,0.625,0.00020000000000000004,worst_case,False,0.0,0.00637,0.98965,0.98328,0.0003200000000000001,0.98976,0.38095238095238093,0.3076923076923077
5,0.2,0.75,0.00024000000000000006,uniform,False,0.0,0.00379,0.989595,0.985805,0.0003200000000000001,0.98976,0.36363636363636365,0.2857142857142857
5,0.2,0.75,0.00024000000000000006,worst_case,False,0.0,0.007735,0.989745,0.98201,0.0003200000000000001,0.98976,0.36363636363636365,0.2857142857142857
5,0.2,1.0,0.0003200000000000001,uniform,False,0.0,0.005,0.989615,0.984615,0.0003200000000000001,0.98976,0.3333333333333333,0.25
5,0.2,1.0,0.0003200000000000001,worst_case,False,0.0,0.010125,0.989725,0.9796,0.0003200000000000001,0.98976,0.3333333333333333,0.25
5,0.2,1.5,0.0004800000000000001,uniform,False,0.0,0.006605,0.989695,0.98309,0.0003200000000000001,0.98976,0.2857142857142857,0.2
5,0.2,1.5,0.0004800000000000001,worst_case,False,0.0,0.010125,0.989795,0.97967,0.0003200000000000001,0.98976,0.2857142857142857,0.2
5,0.22,0.25,0.0001288408,uniform,False,0.0,0.001835,0.98369,0.981855,0.0005153632,0.9835083776000001,0.4444444444444444,0.4
5,0.22,0.25,0.0001288408,worst_case,False,0.0,0.00385,0.98393,0.98008,0.0005153632,0.9835083776000001,0.4444444444444444,0.4
5,0.22,0.375,0.00019326119999999998,uniform,False,0.0,0.00288,0.98373,0.98085,0.0005153632,0.9835083776000001,0.42105263157894735,0.36363636363636365
5,0.22,0.375,0.00019326119999999998,worst_case,False,0.0,0.005715,0.983705,0.97799,0.0005153632,0.9835083776000001,0.42105263157894735,0.36363636363636365
5,0.22,0.5,0.0002576816,uniform,False,0.0,0.003755,0.98355,0.979795,0.0005153632,0.9835083776000001,0.4,0.3333333333333333
5,0.22,0.5,0.0002576816,worst_case,False,0.0,0.00778,0.98369,0.97591,0.0005153632,0.9835083776000001,0.4,0.3333333333333333
5,0.22,0.625,0.000322102,uniform,False,0.0,0.00468,0.98359,0.97891,0.0005153632,0.9835083776000001,0.38095238095238093,0.3076923076923077
5,0.22,0.625,0.000322102,worst_case,False,0.0,0.00998,0.98382,0.97384,0.0005153632,0.9835083776000001,0.38095238095238093,0.3076923076923077
5,0.22,0.75,0.00038652239999999996,uniform,False,0.0,0.005725,0.98366,0.977935,0.0005153632,0.9835083776000001,0.36363636363636365,0.2857142857142857
5,0.22,0.75,0.00038652239999999996,worst_case,False,0.0,0.01181,0.983655,0.971845,0.0005153632,0.9835083776000001,0.36363636363636365,0.2857142857142857
5,0.22,1.0,0.0005153632,uniform,False,0.0,0.007735,0.98371,0.975975,0.0005153632,0.9835083776000001,0.3333333333333333,0.25
5,0.22,1.0,0.0005153632,worst_case,False,0.0,0.01572,0.983435,0.967715,0.0005153632,0.9835083776000001,0.3333333333333333,0.25
5,0.22,1.5,0.0007730447999999999,uniform,False,0.0,0.01063,0.98377,0.97314,0.0005153632,0.9835083776000001,0.2857142857142857,0.2
5,0.22,1.5,0.0007730447999999999,worst_case,False,0.0,0.01572,0.983,0.96728,0.0005153632,0.9835083776000001,0.2857142857142857,0.2
5,0.24,0.25,0.00019906559999999997,uniform,False,0.0,0.002935,0.97428,0.971345,0.0007962623999999999,0.9745196032000001,0.4444444444444444,0.4
5,0.24,0.25,0.00019906559999999997,worst_case,False,0.0,0.006005,0.974215,0.96821,0.0007962623999999999,0.9745196032000001,0.4444444444444444,0.4
5,0.24,0.375,0.00029859839999999994,uniform,False,0.0,0.00449,0.974235,0.969745,0.0007962623999999999,0.9745196032000001,0.42105263157894735,0.36363636363636365
5,0.24,0.375,0.00029859839999999994,worst_case,False,0.0,0.00917,0.97425,0.96508,0.0007962623999999999,0.9745196032000001,0.42105263157894735,0.36363636363636365
5,0.24,0.5,0.00039813119999999993,uniform,False,0.0,0.006,0.974235,0.968235,0.0007962623999999999,0.9745196032000001,0.4,0.3333333333333333
5,0.24,0.5,0.00039813119999999993,worst_case,False,0.0,0.01207,0.974005,0.961935,0.0007962623999999999,0.9745196032000001,0.4,0.3333333333333333
5,0.24,0.625,0.0004976639999999999,uniform,False,0.0,0.00761,0.974245,0.966635,0.0007962623999999999,0.9745196032000001,0.38095238095238093,0.3076923076923077
5,0.24,0.625,0.0004976639999999999,worst_case,False,0.0,0.015165,0.973955,0.95879,0.0007962623999999999,0.9745196032000001,0.38095238095238093,0.3076923076923077
5,0.24,0.75,0.0005971967999999999,uniform,False,0.0,0.00922,0.97425,0.96503,0.0007962623999999999,0.9745196032000001,0.36363636363636365,0.2857142857142857
5,0.24,0.75,0.0005971967999999999,worst_case,False,0.0,0.018275,0.97375,0.955475,0.0007962623999999999,0.9745196032000001,0.36363636363636365,0.2857142857142857
5,0.24,1.0,0.0007962623999999999,uniform,False,0.0,0.01225,0.974175,0.961925,0.0007962623999999999,0.9745196032000001,0.3333333333333333,0.25
5,0.24,1.0,0.0007962623999999999,worst_case,False,0.0,0.024735,0.974445,0.94971,0.0007962623999999999,0.9745196032000001,0.3333333333333333,0.25
5,0.24,1.5,0.0011943935999999997,uniform,False,0.0,0.01669,0.97441,0.95772,0.0007962623999999999,0.9745196032000001,0.2857142857142857,0.2
5,0.24,1.5,0.0011943935999999997,worst_case,False,0.0,0.024735,0.974185,0.94945,0.0007962623999999999,0.9745196032000001,0.2857142857142857,0.2
5,0.26,0.25,0.00029703440000000003,uniform,False,0.0,0.00449,0.96122,0.95673,0.0011881376000000001,0.9619795968,0.4444444444444444,0.4
5,0.26,0.25,0.00029703440000000003,worst_case,False,0.0,0.00892,0.961405,0.952485,0.0011881376000000001,0.9619795968,0.4444444444444444,0.4
5,0.26,0.375,0.00044555160000000007,uniform,False,0.0,0.0069,0.96131,0.95441,0.0011881376000000001,0.9619795968,0.42105263157894735,0.36363636363636365
5,0.26,0.375,0.00044555160000000007,worst_case,False,0.0,0.013745,0.961595,0.94785,0.0011881376000000001,0.9619795968,0.42105263157894735,0.36363636363636365
5,0.26,0.5,0.0005940688000000001,uniform,False,0.0,0.009195,0.96125,0.952055,0.0011881376000000001,0.9619795968,0.4,0.3333333333333333
5,0.26,0.5,0.0005940688000000001,worst_case,False,0.0,0.01848,0.961655,0.943175,0.0011881376000000001,0.9619795968,0.4,0.3333333333333333
5,0.26,0.625,0.000742586,uniform,False,0.0,0.011455,0.96109,0.949635,0.0011881376000000001,0.9619795968,0.38095238095238093,0.3076923076923077
5,0.26,0.625,0.000742586,worst_case,False,0.0,0.0233,0.96184,0.93854,0.0011881376000000001,0.9619795968,0.38095238095238093,0.3076923076923077
5,0.26,0.75,0.0008911032000000001,uniform,False,0.0,0.01387,0.961115,0.947245,0.0011881376000000001,0.9619795968,0.36363636363636365,0.2857142857142857
5,0.26,0.75,0.0008911032000000001,worst_case,False,0.0,0.027975,0.961765,0.93379,0.0011881376000000001,0.9619795968,0.36363636363636365,0.2857142857142857
5,0.26,1.0,0.0011881376000000001,uniform,False,0.0,0.018675,0.961555,0.94288,0.0011881376000000001,0.9619795968,0.3333333333333333,0.25
5,0.26,1.0,0.0011881376000000001,worst_case,False,0.0,0.037485,0.962215,0.92473,0.0011881376000000001,0.9619795968,0.3333333333333333,0.25
5,0.26,1.5,0.0017822064000000003,uniform,False,0.0,0.02474,0.961465,0.936725,0.0011881376000000001,0.9619795968,0.2857142857142857,0.2
5,0.26,1.5,0.0017822064000000003,worst_case,False,0.0,0.037485,0.961555,0.92407,0.0011881376000000001,0.9619795968,0.2857142857142857,0.2
5,0.28,0.25,0.0004302592000000002,uniform,False,0.0,0.00691,0.94358,0.93667,0.0017210368000000007,0.9449268223999998,0.4444444444444444,0.4
5,0.28,0.25,0.0004302592000000002,worst_case,False,0.0,0.01377,0.943865,0.930095,0.0017210368000000007,0.9449268223999998,0.4444444444444444,0.4
5,0.28,0.375,0.0006453888000000003,uniform,False,0.0,0.010365,0.943525,0.93316,0.0017210368000000007,0.9449268223999998,0.42105263157894735,0.36363636363636365
5,0.28,0.375,0.0006453888000000003,worst_case,False,0.0,0.02079,0.944115,0.923325,0.0017210368000000007,0.9449268223999998,0.42105263157894735,0.36363636363636365
5,0.28,0.5,0.0008605184000000004,uniform,False,0.0,0.013955,0.94394,0.929985,0.0017210368000000007,0.9449268223999998,0.4,0.3333333333333333
5,0.28,0.5,0.0008605184000000004,worst_case,False,0.0,0.02781,0.944895,0.917085,0.0017210368000000007,0.9449268223999998,0.4,0.3333333333333333
5,0.28,0.625,0.0010756480000000004,uniform,False,0.0,0.0177,0.944195,0.926495,0.0017210368000000007,0.9449268223999998,0.38095238095238093,0.3076923076923077
5,0.28,0.625,0.0010756480000000004,worst_case,False,0.0,0.03458,0.94531,0.91073,0.0017210368000000007,0.9449268223999998,0.38095238095238093,0.3076923076923077
5,0.28,0.75,0.0012907776000000005,uniform,False,0.0,0.021075,0.94438,0.923305,0.0017210368000000007,0.9449268223999998,0.36363636363636365,0.2857142857142857
5,0.28,0.75,0.0012907776000000005,worst_case,False,0.0,0.0413,0.94509,0.90379,0.0017210368000000007,0.9449268223999998,0.36363636363636365,0.2857142857142857
5,0.28,1.0,0.0017210368000000007,uniform,False,0.0,0.028025,0.945,0.916975,0.0017210368000000007,0.9449268223999998,0.3333333333333333,0.25
5,0.28,1.0,0.0017210368000000007,worst_case,False,0.0,0.055005,0.945765,0.89076,0.0017210368000000007,0.9449268223999998,0.3333333333333333,0.25
5,0.28,1.5,0.002581555200000001,uniform,False,0.0,0.03716,0.944745,0.907585,0.0017210368000000007,0.9449268223999998,0.2857142857142857,0.2
5,0.28,1.5,0.002581555200000001,worst_case,False,0.0,0.055005,0.94458,0.889575,0.0017210368000000007,0.9449268223999998,0.2857142857142857,0.2
5,0.3,0.25,0.0006074999999999999,uniform,False,0.0,0.0097,0.922865,0.913165,0.0024299999999999994,0.9222400000000001,0.4444444444444444,0.4
5,0.3,0.25,0.0006074999999999999,worst_case,False,0.0,0.018915,0.922775,0.90386,0.0024299999999999994,0.9222400000000001,0.4444444444444444,0.4
5,0.3,0.375,0.0009112499999999997,uniform,False,0.0,0.014285,0.92252,0.908235,0.0024299999999999994,0.9222400000000001,0.42105263157894735,0.36363636363636365
5,0.3,0.375,0.0009112499999999997,worst_case,False,0.0,0.028495,0.92332,0.894825,0.0024299999999999994,0.9222400000000001,0.42105263157894735,0.36363636363636365
5,0.3,0.5,0.0012149999999999997,uniform,False,0.0,0.019045,0.922555,0.90351,0.0024299999999999994,0.9222400000000001,0.4,0.3333333333333333
5,0.3,0.5,0.0012149999999999997,worst_case,False,0.0,0.037835,0.92324,0.885405,0.0024299999999999994,0.9222400000000001,0.4,0.3333333333333333
5,0.3,0.625,0.0015187499999999997,uniform,False,0.0,0.02381,0.92253,0.89872,0.0024299999999999994,0.9222400000000001,0.38095238095238093,0.3076923076923077
5,0.3,0.625,0.0015187499999999997,worst_case,False,0.0,0.046995,0.92324,0.876245,0.0024299999999999994,0.9222400000000001,0.38095238095238093,0.3076923076923077
5,0.3,0.75,0.0018224999999999995,uniform,False,0.0,0.0284,0.922425,0.894025,0.0024299999999999994,0.9222400000000001,0.36363636363636365,0.2857142857142857
5,0.3,0.75,0.0018224999999999995,worst_case,False,0.0,0.05649,0.92357,0.86708,0.0024299999999999994,0.9222400000000001,0.36363636363636365,0.2857142857142857
5,0.3,1.0,0.0024299999999999994,uniform,False,0.0,0.0375,0.92207,0.88457,0.0024299999999999994,0.9222400000000001,0.3333333333333333,0.25
5,0.3,1.0,0.0024299999999999994,worst_case,False,0.0,0.075235,0.923405,0.84817,0.0024299999999999994,0.9222400000000001,0.3333333333333333,0.25
5,0.3,1.5,0.003644999999999999,uniform,False,0.000325,0.049565,0.921945,0.87238,0.0024299999999999994,0.9222400000000001,0.2857142857142857,0.2
5,0.3,1.5,0.003644999999999999,worst_case,False,0.00634,0.068895,0.921165,0.85227,0.0024299999999999994,0.9222400000000001,0.2857142857142857,0.2
5,0.31,0.25,0.0007157287749999999,uniform,False,0.0,0.011305,0.90808,0.896775,0.0028629150999999998,0.9083867167999999,0.4444444444444444,0.4
5,0.31,0.25,0.0007157287749999999,worst_case,False,0.0,0.02284,0.908565,0.885725,0.0028629150999999998,0.9083867167999999,0.4444444444444444,0.4
5,0.31,0.375,0.0010735931624999999,uniform,False,0.0,0.01678,0.908255,0.891475,0.0028629150999999998,0.9083867167999999,0.42105263157894735,0.36363636363636365
5,0.31,0.375,0.0010735931624999999,worst_case,False,0.0,0.0339,0.9082,0.8743,0.0028629150999999998,0.9083867167999999,0.42105263157894735,0.36363636363636365
5,0.31,0.5,0.0014314575499999999,uniform,False,0.0,0.02208,0.90793,0.88585,0.0028629150999999998,0.9083867167999999,0.4,0.3333333333333333
5,0.31,0.5,0.0014314575499999999,worst_case,False,0.0,0.04514,0.90849,0.86335,0.0028629150999999998,0.9083867167999999,0.4,0.3333333333333333
5,0.31,0.625,0.0017893219375,uniform,False,0.0,0.027495,0.907875,0.88038,0.0028629150999999998,0.9083867167999999,0.38095238095238093,0.3076923076923077
5,0.31,0.625,0.0017893219375,worst_case,False,0.0,0.056295,0.908685,0.85239,0.0028629150999999998,0.9083867167999999,0.38095238095238093,0.3076923076923077
5,0.31,0.75,0.0021471863249999997,uniform,False,0.0,0.0331,0.90805,0.87495,0.0028629150999999998,0.9083867167999999,0.36363636363636365,0.2857142857142857
5,0.31,0.75,0.0021471863249999997,worst_case,False,0.0,0.06736,0.909185,0.841825,0.0028629150999999998,0.9083867167999999,0.36363636363636365,0.2857142857142857
5,0.31,1.0,0.0028629150999999998,uniform,False,0.0,0.04438,0.908245,0.863865,0.0028629150999999998,0.9083867167999999,0.3333333333333333,0.25
5,0.31,1.0,0.0028629150999999998,worst_case,False,0.0,0.089135,0.908725,0.81959,0.0028629150999999998,0.9083867167999999,0.3333333333333333,0.25
5,0.31,1.5,0.004294372649999999,uniform,False,0.00103,0.05831,0.90831,0.85,0.0028629150999999998,0.9083867167999999,0.2857142857142857,0.2
5,0.31,1.5,0.004294372649999999,worst_case,False,0.012975,0.07616,0.90766,0.8315,0.0028629150999999998,0.9083867167999999,0.2857142857142857,0.2
5,0.32,0.25,0.0008388608000000001,uniform,False,0.0,0.013055,0.89274,0.879685,0.0033554432000000006,0.8926258176,0.4444444444444444,0.4
5,0.32,0.25,0.0008388608000000001,worst_case,False,0.0,0.02615,0.89306,0.86691,0.0033554432000000006,0.8926258176,0.4444444444444444,0.4
5,0.32,0.375,0.0012582912000000002,uniform,False,0.0,0.019635,0.892775,0.87314,0.0033554432000000006,0.8926258176,0.42105263157894735,0.36363636363636365
5,0.32,0.375,0.0012582912000000002,worst_case,False,0.0,0.03878,0.892605,0.853825,0.0033554432000000006,0.8926258176,0.42105263157894735,0.36363636363636365
