family,seed,budget,delta,eps,log_eps,attack,x0,eta,safe,x_max,safe_frac,action_rms,sup_deriv
S7_shuffled,1,0.15,0.155,1.1168632477805611,0.04800000000000001,chirp,0.35,0.15856061167114657,0,0.7156500564006049,0.8975,0.21645533073554152,4428.675000000041
S7_shuffled,1,0.15,0.155,1.1168632477805611,0.04800000000000001,ou_noise,0.15,0.15856061167114657,1,0.20406727229770116,1.0,0.23526172807726292,4428.675000000041
S7_shuffled,1,0.15,0.155,1.1168632477805611,0.04800000000000001,ou_noise,0.35,0.15856061167114657,1,0.35486180587342375,1.0,0.2887701848004857,4428.675000000041
S7_shuffled,1,0.15,0.155,2.147830474130534,0.332,sinusoid,0.15,0.15856061167114657,0,0.9257863070245278,0.58125,0.19889782327199368,4428.675000000041
S7_shuffled,1,0.15,0.155,2.147830474130534,0.332,sinusoid,0.35,0.15856061167114657,0,1.0743728498376086,0.5975,0.21652714178253138,4428.675000000041
S7_shuffled,1,0.15,0.155,2.147830474130534,0.332,square,0.15,0.15856061167114657,0,1.1258454774253177,0.54125,0.18935537304077088,4428.675000000041
S7_shuffled,1,0.15,0.155,2.147830474130534,0.332,square,0.35,0.15856061167114657,0,0.5239694165357918,0.995,0.23326400682265971,4428.675000000041
S7_shuffled,1,0.15,0.155,2.147830474130534,0.332,chirp,0.15,0.15856061167114657,0,0.9695934004783423,0.865,0.2144567447092464,4428.675000000041
S7_shuffled,1,0.15,0.155,2.147830474130534,0.332,chirp,0.35,0.15856061167114657,0,0.9217067060486299,0.04125,0.24410296998499295,4428.675000000041
S7_shuffled,1,0.15,0.155,2.147830474130534,0.332,ou_noise,0.15,0.15856061167114657,0,1.057002541836086,0.735,0.19030458839429196,4428.675000000041
S7_shuffled,1,0.15,0.155,2.147830474130534,0.332,ou_noise,0.35,0.15856061167114657,1,0.35056003038610517,1.0,0.2253139501045238,4428.675000000041
S7_shuffled,1,0.15,0.155,4.130475019901613,0.616,sinusoid,0.15,0.15856061167114657,0,1.2583133572797465,0.5225,0.16283598036777347,4428.675000000041
S7_shuffled,1,0.15,0.155,4.130475019901613,0.616,sinusoid,0.35,0.15856061167114657,0,0.772632690479038,0.6125,0.19490387285482996,4428.675000000041
S7_shuffled,1,0.15,0.155,4.130475019901613,0.616,square,0.15,0.15856061167114657,0,1.2589615562953136,0.47125,0.08070134745979445,4428.675000000041
S7_shuffled,1,0.15,0.155,4.130475019901613,0.616,square,0.35,0.15856061167114657,0,1.2589522468295284,0.535,0.13641409785397454,4428.675000000041
S7_shuffled,1,0.15,0.155,4.130475019901613,0.616,chirp,0.15,0.15856061167114657,0,1.1788157463150626,0.8775000000000001,0.22414504864044982,4428.675000000041
S7_shuffled,1,0.15,0.155,4.130475019901613,0.616,chirp,0.35,0.15856061167114657,0,1.2508096998590204,0.7375,0.19800308732590313,4428.675000000041
S7_shuffled,1,0.15,0.155,4.130475019901613,0.616,ou_noise,0.15,0.15856061167114657,0,1.2253115098215872,0.06625,0.11254761033213212,4428.675000000041
S7_shuffled,1,0.15,0.155,4.130475019901613,0.616,ou_noise,0.35,0.15856061167114657,0,1.2235920164896052,0.03125,0.0955455512777427,4428.675000000041
S7_shuffled,1,0.15,0.155,7.943282347242816,0.9,sinusoid,0.15,0.15856061167114657,0,1.4141748264901537,0.5525,0.12369544340824093,4428.675000000041
S7_shuffled,1,0.15,0.155,7.943282347242816,0.9,sinusoid,0.35,0.15856061167114657,0,1.4162130369893466,0.50375,0.11916244607964845,4428.675000000041
S7_shuffled,1,0.15,0.155,7.943282347242816,0.9,square,0.15,0.15856061167114657,0,1.4183218552990875,0.6875,0.051992915093521004,4428.675000000041
S7_shuffled,1,0.15,0.155,7.943282347242816,0.9,square,0.35,0.15856061167114657,0,1.4183218552990875,0.59875,0.06155874616097657,4428.675000000041
S7_shuffled,1,0.15,0.155,7.943282347242816,0.9,chirp,0.15,0.15856061167114657,0,1.417713703242654,0.4575,0.1472250519576972,4428.675000000041
S7_shuffled,1,0.15,0.155,7.943282347242816,0.9,chirp,0.35,0.15856061167114657,0,1.4155312069277621,0.5575,0.18148662716352879,4428.675000000041
S7_shuffled,1,0.15,0.155,7.943282347242816,0.9,ou_noise,0.15,0.15856061167114657,0,1.3718584361009472,0.58125,0.19569396102529152,4428.675000000041
S7_shuffled,1,0.15,0.155,7.943282347242816,0.9,ou_noise,0.35,0.15856061167114657,0,1.2734701475703534,0.59125,0.21205836652427199,4428.675000000041
S7_shuffled,1,0.3,-0.155,0.3019951720402016,-0.52,sinusoid,0.15,0.2559782849650951,1,0.15937453994113976,1.0,0.0674831672435651,4428.675000000041
S7_shuffled,1,0.3,-0.155,0.3019951720402016,-0.52,sinusoid,0.35,0.2559782849650951,1,0.35,1.0,0.12052367081600124,4428.675000000041
S7_shuffled,1,0.3,-0.155,0.3019951720402016,-0.52,square,0.15,0.2559782849650951,1,0.15937462644290715,1.0,0.16979931544486085,4428.675000000041
S7_shuffled,1,0.3,-0.155,0.3019951720402016,-0.52,square,0.35,0.2559782849650951,1,0.35,1.0,0.2009584015452354,4428.675000000041
S7_shuffled,1,0.3,-0.155,0.3019951720402016,-0.52,chirp,0.15,0.2559782849650951,1,0.1593740732822839,1.0,0.05372597811376046,4428.675000000041
S7_shuffled,1,0.3,-0.155,0.3019951720402016,-0.52,chirp,0.35,0.2559782849650951,1,0.35,1.0,0.0770784158673988,4428.675000000041
S7_shuffled,1,0.3,-0.155,0.3019951720402016,-0.52,ou_noise,0.15,0.2559782849650951,1,0.15920634871103778,1.0,0.016041793669604305,4428.675000000041
S7_shuffled,1,0.3,-0.155,0.3019951720402016,-0.52,ou_noise,0.35,0.2559782849650951,1,0.35,1.0,0.11017731101913716,4428.675000000041
S7_shuffled,1,0.3,-0.155,0.580764417521312,-0.23600000000000002,sinusoid,0.15,0.2559782849650951,1,0.15968130938159233,1.0,0.3018610686859946,4428.675000000041
S7_shuffled,1,0.3,-0.155,0.580764417521312,-0.23600000000000002,sinusoid,0.35,0.2559782849650951,1,0.35,1.0,0.25116960723445503,4428.675000000041
S7_shuffled,1,0.3,-0.155,0.580764417521312,-0.23600000000000002,square,0.15,0.2559782849650951,1,0.15968132226163687,1.0,0.37626405287243603,4428.675000000041
S7_shuffled,1,0.3,-0.155,0.580764417521312,-0.23600000000000002,square,0.35,0.2559782849650951,1,0.36054767679049593,1.0,0.3040848127139707,4428.675000000041
S7_shuffled,1,0.3,-0.155,0.580764417521312,-0.23600000000000002,chirp,0.15,0.2559782849650951,1,0.15967939259230896,1.0,0.0694515757953914,4428.675000000041
S7_shuffled,1,0.3,-0.155,0.580764417521312,-0.23600000000000002,chirp,0.35,0.2559782849650951,1,0.35,1.0,0.09683400417041343,4428.675000000041
S7_shuffled,1,0.3,-0.155,0.580764417521312,-0.23600000000000002,ou_noise,0.15,0.2559782849650951,1,0.1596540784246766,1.0,0.2725395744953238,4428.675000000041
S7_shuffled,1,0.3,-0.155,0.580764417521312,-0.23600000000000002,ou_noise,0.35,0.2559782849650951,1,0.35,1.0,0.10801338258803923,4428.675000000041
S7_shuffled,1,0.3,-0.155,1.1168632477805611,0.04800000000000001,sinusoid,0.15,0.2559782849650951,1,0.16063541678551124,1.0,0.47455408258580367,4428.675000000041
S7_shuffled,1,0.3,-0.155,1.1168632477805611,0.04800000000000001,sinusoid,0.35,0.2559782849650951,1,0.35,1.0,0.527700078346867,4428.675000000041
S7_shuffled,1,0.3,-0.155,1.1168632477805611,0.04800000000000001,square,0.15,0.2559782849650951,1,0.16063631651859747,1.0,0.6798883511343179,4428.675000000041
S7_shuffled,1,0.3,-0.155,1.1168632477805611,0.04800000000000001,square,0.35,0.2559782849650951,1,0.4072867405964974,1.0,0.6748460989155923,4428.675000000041
S7_shuffled,1,0.3,-0.155,1.1168632477805611,0.04800000000000001,chirp,0.15,0.2559782849650951,1,0.16063618628766502,1.0,0.5204065904546291,4428.675000000041
S7_shuffled,1,0.3,-0.155,1.1168632477805611,0.04800000000000001,chirp,0.35,0.2559782849650951,1,0.4072860192243738,1.0,0.31283650959156695,4428.675000000041
S7_shuffled,1,0.3,-0.155,1.1168632477805611,0.04800000000000001,ou_noise,0.15,0.2559782849650951,1,0.15992670747683857,1.0,0.1827242205787978,4428.675000000041
S7_shuffled,1,0.3,-0.155,1.1168632477805611,0.04800000000000001,ou_noise,0.35,0.2559782849650951,1,0.35,1.0,0.3169183939356489,4428.675000000041
S7_shuffled,1,0.3,-0.155,2.147830474130534,0.332,sinusoid,0.15,0.2559782849650951,0,0.8641827507749993,0.61625,0.3059930904390072,4428.675000000041
S7_shuffled,1,0.3,-0.155,2.147830474130534,0.332,sinusoid,0.35,0.2559782849650951,0,1.0455663144383314,0.63,0.31180615624720515,4428.675000000041
S7_shuffled,1,0.3,-0.155,2.147830474130534,0.332,square,0.15,0.2559782849650951,0,1.0698435599114893,0.56375,0.36127622115744934,4428.675000000041
S7_shuffled,1,0.3,-0.155,2.147830474130534,0.332,square,0.35,0.2559782849650951,0,0.5044251062431957,0.9975,0.3294862540818296,4428.675000000041
S7_shuffled,1,0.3,-0.155,2.147830474130534,0.332,chirp,0.15,0.2559782849650951,0,0.8482203363092363,0.935,0.3265863196688238,4428.675000000041
S7_shuffled,1,0.3,-0.155,2.147830474130534,0.332,chirp,0.35,0.2559782849650951,0,0.861112994398425,0.9125,0.3009375636211309,4428.675000000041
S7_shuffled,1,0.3,-0.155,2.147830474130534,0.332,ou_noise,0.15,0.2559782849650951,0,0.9440049510715659,0.81,0.39807896896125367,4428.675000000041
S7_shuffled,1,0.3,-0.155,2.147830474130534,0.332,ou_noise,0.35,0.2559782849650951,1,0.35,1.0,0.10814174889701368,4428.675000000041
S7_shuffled,1,0.3,-0.155,4.130475019901613,0.616,sinusoid,0.15,0.2559782849650951,0,1.2582745386517178,0.53,0.21713232197499635,4428.675000000041
S7_shuffled,1,0.3,-0.155,4.130475019901613,0.616,sinusoid,0.35,0.2559782849650951,0,0.7534465371632102,0.63,0.2945872329377946,4428.675000000041
S7_shuffled,1,0.3,-0.155,4.130475019901613,0.616,square,0.15,0.2559782849650951,0,1.25896155629459,0.47875,0.1853196592838172,4428.675000000041
S7_shuffled,1,0.3,-0.155,4.130475019901613,0.616,square,0.35,0.2559782849650951,0,1.258948385653927,0.5375,0.19343183978591066,4428.675000000041
S7_shuffled,1,0.3,-0.155,4.130475019901613,0.616,chirp,0.15,0.2559782849650951,0,1.1311885946006992,0.895,0.32067938672629376,4428.675000000041
S7_shuffled,1,0.3,-0.155,4.130475019901613,0.616,chirp,0.35,0.2559782849650951,0,1.247274306353544,0.76,0.3062915207103694,4428.675000000041
S7_shuffled,1,0.3,-0.155,4.130475019901613,0.616,ou_noise,0.15,0.2559782849650951,0,1.2112806729828467,0.07375,0.3931580384839413,4428.675000000041
S7_shuffled,1,0.3,-0.155,4.130475019901613,0.616,ou_noise,0.35,0.2559782849650951,0,1.212989528496625,0.03625,0.33106065131267476,4428.675000000041
S7_shuffled,1,0.3,-0.155,7.943282347242816,0.9,sinusoid,0.15,0.2559782849650951,0,1.4140331692559167,0.555,0.16550292544081666,4428.675000000041
S7_shuffled,1,0.3,-0.155,7.943282347242816,0.9,sinusoid,0.35,0.2559782849650951,0,1.4161618700665441,0.50625,0.1711877208018201,4428.675000000041
S7_shuffled,1,0.3,-0.155,7.943282347242816,0.9,square,0.15,0.2559782849650951,0,1.4183218552990875,0.6875,0.04398675455333759,4428.675000000041
S7_shuffled,1,0.3,-0.155,7.943282347242816,0.9,square,0.35,0.2559782849650951,0,1.4183218552990875,0.59875,0.09162700780415207,4428.675000000041
S7_shuffled,1,0.3,-0.155,7.943282347242816,0.9,chirp,0.15,0.2559782849650951,0,1.417713369296101,0.4675,0.23645652939916428,4428.675000000041
S7_shuffled,1,0.3,-0.155,7.943282347242816,0.9,chirp,0.35,0.2559782849650951,0,1.415467658119305,0.585,0.25353194017008335,4428.675000000041
S7_shuffled,1,0.3,-0.155,7.943282347242816,0.9,ou_noise,0.15,0.2559782849650951,0,1.371287873935779,0.61875,0.266099627969521,4428.675000000041
S7_shuffled,1,0.3,-0.155,7.943282347242816,0.9,ou_noise,0.35,0.2559782849650951,0,1.2708819863345608,0.5962500000000001,0.199895176416786,4428.675000000041
S7_shuffled,1,0.3,-0.094,0.3019951720402016,-0.52,sinusoid,0.15,0.2559782849650951,1,0.15339182432515033,1.0,0.27277053336821877,4428.675000000041
S7_shuffled,1,0.3,-0.094,0.3019951720402016,-0.52,sinusoid,0.35,0.2559782849650951,1,0.35,1.0,0.23028406821087213,4428.675000000041
S7_shuffled,1,0.3,-0.094,0.3019951720402016,-0.52,square,0.15,0.2559782849650951,1,0.15,1.0,0.30900492854979866,4428.675000000041
S7_shuffled,1,0.3,-0.094,0.3019951720402016,-0.52,square,0.35,0.2559782849650951,1,0.35,1.0,0.36527932073108677,4428.675000000041
S7_shuffled,1,0.3,-0.094,0.3019951720402016,-0.52,chirp,0.15,0.2559782849650951,1,0.15367289599546735,1.0,0.27340428739466394,4428.675000000041
S7_shuffled,1,0.3,-0.094,0.3019951720402016,-0.52,chirp,0.35,0.2559782849650951,1,0.35,1.0,0.2709269876187761,4428.675000000041
S7_shuffled,1,0.3,-0.094,0.3019951720402016,-0.52,ou_noise,0.15,0.2559782849650951,1,0.15,1.0,0.11037748462404007,4428.675000000041
S7_shuffled,1,0.3,-0.094,0.3019951720402016,-0.52,ou_noise,0.35,0.2559782849650951,1,0.35,1.0,0.15724664097968993,4428.675000000041
S7_shuffled,1,0.3,-0.094,0.580764417521312,-0.23600000000000002,sinusoid,0.15,0.2559782849650951,1,0.18913121786670167,1.0,0.2808290029772739,4428.675000000041
S7_shuffled,1,0.3,-0.094,0.580764417521312,-0.23600000000000002,sinusoid,0.35,0.2559782849650951,1,0.35,1.0,0.361309303104636,4428.675000000041
S7_shuffled,1,0.3,-0.094,0.580764417521312,-0.23600000000000002,square,0.15,0.2559782849650951,1,0.15,1.0,0.5397954391197817,4428.675000000041
S7_shuffled,1,0.3,-0.094,0.580764417521312,-0.23600000000000002,square,0.35,0.2559782849650951,1,0.355155379361336,1.0,0.4803913538209357,4428.675000000041
S7_shuffled,1,0.3,-0.094,0.580764417521312,-0.23600000000000002,chirp,0.15,0.2559782849650951,1,0.16178974075290223,1.0,0.36111775731971496,4428.675000000041
S7_shuffled,1,0.3,-0.094,0.580764417521312,-0.23600000000000002,chirp,0.35,0.2559782849650951,1,0.35,1.0,0.35748149053921596,4428.675000000041
S7_shuffled,1,0.3,-0.094,0.580764417521312,-0.23600000000000002,ou_noise,0.15,0.2559782849650951,1,0.15813986023088014,1.0,0.34590641584896376,4428.675000000041
S7_shuffled,1,0.3,-0.094,0.580764417521312,-0.23600000000000002,ou_noise,0.35,0.2559782849650951,1,0.35,1.0,0.16980783821779863,4428.675000000041
S7_shuffled,1,0.3,-0.094,1.1168632477805611,0.04800000000000001,sinusoid,0.15,0.2559782849650951,1,0.15,1.0,0.561864312183419,4428.675000000041
S7_shuffled,1,0.3,-0.094,1.1168632477805611,0.04800000000000001,sinusoid,0.35,0.2559782849650951,1,0.35,1.0,0.5924171388930074,4428.675000000041
S7_shuffled,1,0.3,-0.094,1.1168632477805611,0.04800000000000001,square,0.15,0.2559782849650951,1,0.1899758405602381,1.0,0.7291480037550789,4428.675000000041
S7_shuffled,1,0.3,-0.094,1.1168632477805611,0.04800000000000001,square,0.35,0.2559782849650951,1,0.45343148634174474,1.0,0.7129710175878531,4428.675000000041
S7_shuffled,1,0.3,-0.094,1.1168632477805611,0.04800000000000001,chirp,0.15,0.2559782849650951,1,0.18997574351036112,1.0,0.5719826448120275,4428.675000000041
S7_shuffled,1,0.3,-0.094,1.1168632477805611,0.04800000000000001,chirp,0.35,0.2559782849650951,1,0.35,1.0,0.4964788251929036,4428.675000000041
S7_shuffled,1,0.3,-0.094,1.1168632477805611,0.04800000000000001,ou_noise,0.15,0.2559782849650951,1,0.15,1.0,0.2897698255569681,4428.675000000041
S7_shuffled,1,0.3,-0.094,1.1168632477805611,0.04800000000000001,ou_noise,0.35,0.2559782849650951,1,0.35,1.0,0.4598964695996495,4428.675000000041
S7_shuffled,1,0.3,-0.094,2.147830474130534,0.332,sinusoid,0.15,0.2559782849650951,0,0.845051387215039,0.62875,0.32875077619841886,4428.675000000041
S7_shuffled,1,0.3,-0.094,2.147830474130534,0.332,sinusoid,0.35,0.2559782849650951,0,1.0083441151372867,0.6325000000000001,0.3295181933444597,4428.675000000041
S7_shuffled,1,0.3,-0.094,2.147830474130534,0.332,square,0.15,0.2559782849650951,0,1.0299119366316054,0.5750000000000001,0.4576792579619734,4428.675000000041
S7_shuffled,1,0.3,-0.094,2.147830474130534,0.332,square,0.35,0.2559782849650951,0,0.5022648831825597,0.9975,0.3679020837507156,4428.675000000041
S7_shuffled,1,0.3,-0.094,2.147830474130534,0.332,chirp,0.15,0.2559782849650951,0,0.8755566414652205,0.93,0.3984048584083777,4428.675000000041
S7_shuffled,1,0.3,-0.094,2.147830474130534,0.332,chirp,0.35,0.2559782849650951,0,0.820576367332305,0.9275,0.4222771351798008,4428.675000000041
S7_shuffled,1,0.3,-0.094,2.147830474130534,0.332,ou_noise,0.15,0.2559782849650951,0,0.9503933139502617,0.8125,0.41248672162562805,4428.675000000041
S7_shuffled,1,0.3,-0.094,2.147830474130534,0.332,ou_noise,0.35,0.2559782849650951,1,0.35,1.0,0.1366764167414835,4428.675000000041
S7_shuffled,1,0.3,-0.094,4.130475019901613,0.616,sinusoid,0.15,0.2559782849650951,0,1.2582901338917918,0.5325,0.19979647040229234,4428.675000000041
S7_shuffled,1,0.3,-0.094,4.130475019901613,0.616,sinusoid,0.35,0.2559782849650951,0,0.7459393628533033,0.64,0.3474896273949193,4428.675000000041
S7_shuffled,1,0.3,-0.094,4.130475019901613,0.616,square,0.15,0.2559782849650951,0,1.2589615562949108,0.47875,0.15904687395849706,4428.675000000041
S7_shuffled,1,0.3,-0.094,4.130475019901613,0.616,square,0.35,0.2559782849650951,0,1.2589500272325977,0.5375,0.19714619180132217,4428.675000000041
S7_shuffled,1,0.3,-0.094,4.130475019901613,0.616,chirp,0.15,0.2559782849650951,0,1.160968534861905,0.8925000000000001,0.3659480296374988,4428.675000000041
S7_shuffled,1,0.3,-0.094,4.130475019901613,0.616,chirp,0.35,0.2559782849650951,0,1.2469024491648724,0.7675000000000001,0.33005965429559525,4428.675000000041
S7_shuffled,1,0.3,-0.094,4.130475019901613,0.616,ou_noise,0.15,0.2559782849650951,0,1.2253041312508928,0.09875,0.3568402978472173,4428.675000000041
S7_shuffled,1,0.3,-0.094,4.130475019901613,0.616,ou_noise,0.35,0.2559782849650951,0,1.2179643677075456,0.03875,0.28068370115708213,4428.675000000041
S7_shuffled,1,0.3,-0.094,7.943282347242816,0.9,sinusoid,0.15,0.2559782849650951,0,1.4140223915420385,0.5525,0.17006237165678204,4428.675000000041
S7_shuffled,1,0.3,-0.094,7.943282347242816,0.9,sinusoid,0.35,0.2559782849650951,0,1.4161690799290276,0.5075000000000001,0.21658933881211248,4428.675000000041
S7_shuffled,1,0.3,-0.094,7.943282347242816,0.9,square,0.15,0.2559782849650951,0,1.4183218552990875,0.6875,0.0563783568940452,4428.675000000041
S7_shuffled,1,0.3,-0.094,7.943282347242816,0.9,square,0.35,0.2559782849650951,0,1.4183218552990875,0.59875,0.062403280982728265,4428.675000000041
S7_shuffled,1,0.3,-0.094,7.943282347242816,0.9,chirp,0.15,0.2559782849650951,0,1.4177133780248639,0.465,0.24825277325017764,4428.675000000041
S7_shuffled,1,0.3,-0.094,7.943282347242816,0.9,chirp,0.35,0.2559782849650951,0,1.4154433371742714,0.59,0.2871093178581607,4428.675000000041
S7_shuffled,1,0.3,-0.094,7.943282347242816,0.9,ou_noise,0.15,0.2559782849650951,0,1.3709767082857873,0.61875,0.2662197718078447,4428.675000000041
S7_shuffled,1,0.3,-0.094,7.943282347242816,0.9,ou_noise,0.35,0.2559782849650951,0,1.270998711660754,0.5962500000000001,0.22534942452804965,4428.675000000041
S7_shuffled,1,0.3,-0.051,0.3019951720402016,-0.52,sinusoid,0.15,0.2559782849650951,1,0.15,1.0,0.30160113628322444,4428.675000000041
S7_shuffled,1,0.3,-0.051,0.3019951720402016,-0.52,sinusoid,0.35,0.2559782849650951,1,0.35,1.0,0.2981269355228699,4428.675000000041
S7_shuffled,1,0.3,-0.051,0.3019951720402016,-0.52,square,0.15,0.2559782849650951,1,0.15,1.0,0.38621094517897675,4428.675000000041
S7_shuffled,1,0.3,-0.051,0.3019951720402016,-0.52,square,0.35,0.2559782849650951,1,0.35,1.0,0.44281630785118464,4428.675000000041
S7_shuffled,1,0.3,-0.051,0.3019951720402016,-0.52,chirp,0.15,0.2559782849650951,1,0.15415416276666424,1.0,0.30115281328164717,4428.675000000041
S7_shuffled,1,0.3,-0.051,0.3019951720402016,-0.52,chirp,0.35,0.2559782849650951,1,0.35,1.0,0.29889060808490886,4428.675000000041
S7_shuffled,1,0.3,-0.051,0.3019951720402016,-0.52,ou_noise,0.15,0.2559782849650951,1,0.15,1.0,0.17731785958749743,4428.675000000041
S7_shuffled,1,0.3,-0.051,0.3019951720402016,-0.52,ou_noise,0.35,0.2559782849650951,1,0.35,1.0,0.16943429679819202,4428.675000000041
S7_shuffled,1,0.3,-0.051,0.580764417521312,-0.23600000000000002,sinusoid,0.15,0.2559782849650951,1,0.1544643907797184,1.0,0.32173836407113615,4428.675000000041
S7_shuffled,1,0.3,-0.051,0.580764417521312,-0.23600000000000002,sinusoid,0.35,0.2559782849650951,1,0.35,1.0,0.4953984500466572,4428.675000000041
S7_shuffled,1,0.3,-0.051,0.580764417521312,-0.23600000000000002,square,0.15,0.2559782849650951,1,0.15,1.0,0.7035050045855152,4428.675000000041
S7_shuffled,1,0.3,-0.051,0.580764417521312,-0.23600000000000002,square,0.35,0.2559782849650951,1,0.35,1.0,0.6592526672287483,4428.675000000041
S7_shuffled,1,0.3,-0.051,0.580764417521312,-0.23600000000000002,chirp,0.15,0.2559782849650951,1,0.1544625234608488,1.0,0.5502950200782752,4428.675000000041
S7_shuffled,1,0.3,-0.051,0.580764417521312,-0.23600000000000002,chirp,0.35,0.2559782849650951,1,0.35,1.0,0.5386654499059769,4428.675000000041
S7_shuffled,1,0.3,-0.051,0.580764417521312,-0.23600000000000002,ou_noise,0.15,0.2559782849650951,1,0.15439324430648285,1.0,0.3375278004894909,4428.675000000041
S7_shuffled,1,0.3,-0.051,0.580764417521312,-0.23600000000000002,ou_noise,0.35,0.2559782849650951,1,0.35,1.0,0.26484991747059905,4428.675000000041
S7_shuffled,1,0.3,-0.051,1.1168632477805611,0.04800000000000001,sinusoid,0.15,0.2559782849650951,1,0.15,1.0,0.5557418383484094,4428.675000000041
S7_shuffled,1,0.3,-0.051,1.1168632477805611,0.04800000000000001,sinusoid,0.35,0.2559782849650951,1,0.35,1.0,0.608382296632442,4428.675000000041
S7_shuffled,1,0.3,-0.051,1.1168632477805611,0.04800000000000001,square,0.15,0.2559782849650951,1,0.1554521658103509,1.0,0.7177641288944373,4428.675000000041
S7_shuffled,1,0.3,-0.051,1.1168632477805611,0.04800000000000001,square,0.35,0.2559782849650951,1,0.4102906458663838,1.0,0.6804488793325605,4428.675000000041
S7_shuffled,1,0.3,-0.051,1.1168632477805611,0.04800000000000001,chirp,0.15,0.2559782849650951,1,0.15545201154591706,1.0,0.5836106169533998,4428.675000000041
S7_shuffled,1,0.3,-0.051,1.1168632477805611,0.04800000000000001,chirp,0.35,0.2559782849650951,1,0.4102899161003341,1.0,0.5231519321233615,4428.675000000041
S7_shuffled,1,0.3,-0.051,1.1168632477805611,0.04800000000000001,ou_noise,0.15,0.2559782849650951,1,0.15155665697125517,1.0,0.4201719597247138,4428.675000000041
S7_shuffled,1,0.3,-0.051,1.1168632477805611,0.04800000000000001,ou_noise,0.35,0.2559782849650951,1,0.35,1.0,0.5386153941545628,4428.675000000041
S7_shuffled,1,0.3,-0.051,2.147830474130534,0.332,sinusoid,0.15,0.2559782849650951,0,0.8362101152755422,0.63875,0.3741230995300956,4428.675000000041
S7_shuffled,1,0.3,-0.051,2.147830474130534,0.332,sinusoid,0.35,0.2559782849650951,0,0.9785166635091479,0.6325000000000001,0.4148087168764409,4428.675000000041
S7_shuffled,1,0.3,-0.051,2.147830474130534,0.332,square,0.15,0.2559782849650951,0,1.0281740439290017,0.5750000000000001,0.4321490250443458,4428.675000000041
S7_shuffled,1,0.3,-0.051,2.147830474130534,0.332,square,0.35,0.2559782849650951,0,0.5036752875634072,0.9975,0.38449493867184265,4428.675000000041
S7_shuffled,1,0.3,-0.051,2.147830474130534,0.332,chirp,0.15,0.2559782849650951,0,0.8654548779754095,0.9325,0.41360082599141346,4428.675000000041
S7_shuffled,1,0.3,-0.051,2.147830474130534,0.332,chirp,0.35,0.2559782849650951,0,0.8544364294081721,0.9125,0.44454131084256415,4428.675000000041
S7_shuffled,1,0.3,-0.051,2.147830474130534,0.332,ou_noise,0.15,0.2559782849650951,0,0.966758400897015,0.7975,0.35270556542344095,4428.675000000041
S7_shuffled,1,0.3,-0.051,2.147830474130534,0.332,ou_noise,0.35,0.2559782849650951,1,0.35,1.0,0.225566228674647,4428.675000000041
S7_shuffled,1,0.3,-0.051,4.130475019901613,0.616,sinusoid,0.15,0.2559782849650951,0,1.258292601728345,0.53,0.18000018089404657,4428.675000000041
S7_shuffled,1,0.3,-0.051,4.130475019901613,0.616,sinusoid,0.35,0.2559782849650951,0,0.736848884720055,0.645,0.3170370999984598,4428.675000000041
S7_shuffled,1,0.3,-0.051,4.130475019901613,0.616,square,0.15,0.2559782849650951,0,1.2589615562949399,0.47875,0.1273182810200594,4428.675000000041
S7_shuffled,1,0.3,-0.051,4.130475019901613,0.616,square,0.35,0.2559782849650951,0,1.2589503264623647,0.5375,0.17954106754146965,4428.675000000041
S7_shuffled,1,0.3,-0.051,4.130475019901613,0.616,chirp,0.15,0.2559782849650951,0,1.159560418031092,0.8925000000000001,0.38896661866109455,4428.675000000041
S7_shuffled,1,0.3,-0.051,4.130475019901613,0.616,chirp,0.35,0.2559782849650951,0,1.248614816415439,0.77,0.3205691981480682,4428.675000000041
S7_shuffled,1,0.3,-0.051,4.130475019901613,0.616,ou_noise,0.15,0.2559782849650951,0,1.2253108686565113,0.07875,0.30082238527775657,4428.675000000041
S7_shuffled,1,0.3,-0.051,4.130475019901613,0.616,ou_noise,0.35,0.2559782849650951,0,1.2195846058507085,0.03625,0.2881871831326686,4428.675000000041
S7_shuffled,1,0.3,-0.051,7.943282347242816,0.9,sinusoid,0.15,0.2559782849650951,0,1.4140101144428585,0.5525,0.18119323006383392,4428.675000000041
S7_shuffled,1,0.3,-0.051,7.943282347242816,0.9,sinusoid,0.35,0.2559782849650951,0,1.4161767712676394,0.5075000000000001,0.1978136071542304,4428.675000000041
S7_shuffled,1,0.3,-0.051,7.943282347242816,0.9,square,0.15,0.2559782849650951,0,1.4183218552990875,0.6875,0.049256513777048205,4428.675000000041
S7_shuffled,1,0.3,-0.051,7.943282347242816,0.9,square,0.35,0.2559782849650951,0,1.4183218552990875,0.59875,0.08511505417687602,4428.675000000041
S7_shuffled,1,0.3,-0.051,7.943282347242816,0.9,chirp,0.15,0.2559782849650951,0,1.4177136114607176,0.4675,0.2346614505331203,4428.675000000041
S7_shuffled,1,0.3,-0.051,7.943282347242816,0.9,chirp,0.35,0.2559782849650951,0,1.4154688283165247,0.595,0.3046998953259465,4428.675000000041
S7_shuffled,1,0.3,-0.051,7.943282347242816,0.9,ou_noise,0.15,0.2559782849650951,0,1.3709283368242422,0.62375,0.31962132989192926,4428.675000000041
