family,seed,budget,delta,eps,log_eps,attack,x0,eta,safe,x_max,safe_frac,action_rms,action_max
L6_shuffled,5,0.3,-0.094,2.147830474130534,0.332,chirp,0.35,0.2738419634264361,0,0.7909909889107286,0.9325,0.3016368736634251,1.247493087039511
L6_shuffled,5,0.3,-0.094,2.147830474130534,0.332,ou_noise,0.15,0.2738419634264361,0,0.9336934110277749,0.805,0.3828183679801105,1.2397167233941335
L6_shuffled,5,0.3,-0.094,2.147830474130534,0.332,ou_noise,0.35,0.2738419634264361,1,0.35,1.0,0.14268709048913886,0.7935043093387847
L6_shuffled,5,0.3,-0.094,4.130475019901613,0.616,sinusoid,0.15,0.2738419634264361,0,1.2582969270206263,0.53,0.2184351135956735,1.2473309703263193
L6_shuffled,5,0.3,-0.094,4.130475019901613,0.616,sinusoid,0.35,0.2738419634264361,0,0.7340172615928688,0.6375000000000001,0.3079299757566214,1.2472107466872313
L6_shuffled,5,0.3,-0.094,4.130475019901613,0.616,square,0.15,0.2738419634264361,0,1.2589615562948238,0.47875,0.16817340899512873,1.2283355123506108
L6_shuffled,5,0.3,-0.094,4.130475019901613,0.616,square,0.35,0.2738419634264361,0,1.2589495304663276,0.535,0.20161688391877053,1.2408101470280333
L6_shuffled,5,0.3,-0.094,4.130475019901613,0.616,chirp,0.15,0.2738419634264361,0,1.159961878585337,0.895,0.2800228039217548,1.2406576442016002
L6_shuffled,5,0.3,-0.094,4.130475019901613,0.616,chirp,0.35,0.2738419634264361,0,1.2465999171133515,0.76,0.338556486980637,1.2473711461919588
L6_shuffled,5,0.3,-0.094,4.130475019901613,0.616,ou_noise,0.15,0.2738419634264361,0,1.2253192001275544,0.06875,0.4306820631218807,1.2285527948265804
L6_shuffled,5,0.3,-0.094,4.130475019901613,0.616,ou_noise,0.35,0.2738419634264361,0,1.2183805162146322,0.03875,0.33874213646215295,1.2447775140108306
L6_shuffled,5,0.3,-0.094,7.943282347242816,0.9,sinusoid,0.15,0.2738419634264361,0,1.4140163843358526,0.555,0.18206205590969377,1.2471744249450567
L6_shuffled,5,0.3,-0.094,7.943282347242816,0.9,sinusoid,0.35,0.2738419634264361,0,1.4161630354164898,0.50625,0.2066022342495172,1.2076236016662356
L6_shuffled,5,0.3,-0.094,7.943282347242816,0.9,square,0.15,0.2738419634264361,0,1.4183218552990875,0.6875,0.050493228511882586,0.5409963296973268
L6_shuffled,5,0.3,-0.094,7.943282347242816,0.9,square,0.35,0.2738419634264361,0,1.4183218552990875,0.59875,0.11198030370314872,1.1962964589395986
L6_shuffled,5,0.3,-0.094,7.943282347242816,0.9,chirp,0.15,0.2738419634264361,0,1.4177137207021475,0.465,0.2284645085216898,1.2464302410402757
L6_shuffled,5,0.3,-0.094,7.943282347242816,0.9,chirp,0.35,0.2738419634264361,0,1.4154387471811258,0.59,0.28018607730647416,1.1896726422826742
L6_shuffled,5,0.3,-0.094,7.943282347242816,0.9,ou_noise,0.15,0.2738419634264361,0,1.3709108309789213,0.63125,0.2990078500431371,1.2250302397614723
L6_shuffled,5,0.3,-0.094,7.943282347242816,0.9,ou_noise,0.35,0.2738419634264361,0,1.2708468794106988,0.5962500000000001,0.2526564558601263,1.2411817452124458
L6_shuffled,5,0.3,-0.051,0.3019951720402016,-0.52,sinusoid,0.15,0.2738419634264361,1,0.15,1.0,0.2373512803406658,0.36968311059486086
L6_shuffled,5,0.3,-0.051,0.3019951720402016,-0.52,sinusoid,0.35,0.2738419634264361,1,0.35,1.0,0.20920340779502156,0.8035155436853674
L6_shuffled,5,0.3,-0.051,0.3019951720402016,-0.52,square,0.15,0.2738419634264361,1,0.15,1.0,0.2380716704054099,0.3696865755876877
L6_shuffled,5,0.3,-0.051,0.3019951720402016,-0.52,square,0.35,0.2738419634264361,1,0.35,1.0,0.28366786573850045,1.1898797161916916
L6_shuffled,5,0.3,-0.051,0.3019951720402016,-0.52,chirp,0.15,0.2738419634264361,1,0.15,1.0,0.2345504101966732,0.3694622595209174
L6_shuffled,5,0.3,-0.051,0.3019951720402016,-0.52,chirp,0.35,0.2738419634264361,1,0.35,1.0,0.23412299214699445,0.900156070520157
L6_shuffled,5,0.3,-0.051,0.3019951720402016,-0.52,ou_noise,0.15,0.2738419634264361,1,0.15,1.0,0.19547868668431517,0.36905358839621666
L6_shuffled,5,0.3,-0.051,0.3019951720402016,-0.52,ou_noise,0.35,0.2738419634264361,1,0.35,1.0,0.22227690420826748,0.5418026007353176
L6_shuffled,5,0.3,-0.051,0.580764417521312,-0.23600000000000002,sinusoid,0.15,0.2738419634264361,1,0.18725461160179474,1.0,0.28551586691381114,0.4880926247635762
L6_shuffled,5,0.3,-0.051,0.580764417521312,-0.23600000000000002,sinusoid,0.35,0.2738419634264361,1,0.35,1.0,0.31362335097645017,0.8314895385609062
L6_shuffled,5,0.3,-0.051,0.580764417521312,-0.23600000000000002,square,0.15,0.2738419634264361,1,0.18725462254808506,1.0,0.3436286659202077,0.8316747990204456
L6_shuffled,5,0.3,-0.051,0.580764417521312,-0.23600000000000002,square,0.35,0.2738419634264361,1,0.40529445197415215,1.0,0.29085197944498165,0.8317554526716159
L6_shuffled,5,0.3,-0.051,0.580764417521312,-0.23600000000000002,chirp,0.15,0.2738419634264361,1,0.176097685506538,1.0,0.22618606013063247,0.3685018518261438
L6_shuffled,5,0.3,-0.051,0.580764417521312,-0.23600000000000002,chirp,0.35,0.2738419634264361,1,0.35,1.0,0.24213825875023903,1.208161629099582
L6_shuffled,5,0.3,-0.051,0.580764417521312,-0.23600000000000002,ou_noise,0.15,0.2738419634264361,1,0.18721241401453712,1.0,0.28696315807651823,0.44763780009156356
L6_shuffled,5,0.3,-0.051,0.580764417521312,-0.23600000000000002,ou_noise,0.35,0.2738419634264361,1,0.35,1.0,0.29957301270457853,1.217786931349857
L6_shuffled,5,0.3,-0.051,1.1168632477805611,0.04800000000000001,sinusoid,0.15,0.2738419634264361,1,0.1879840740609326,1.0,0.423281930607737,1.0215425092578632
L6_shuffled,5,0.3,-0.051,1.1168632477805611,0.04800000000000001,sinusoid,0.35,0.2738419634264361,1,0.35,1.0,0.5122003028610781,1.0226934696216095
L6_shuffled,5,0.3,-0.051,1.1168632477805611,0.04800000000000001,square,0.15,0.2738419634264361,1,0.18798633232447323,1.0,0.6092065386984484,1.0227069911791895
L6_shuffled,5,0.3,-0.051,1.1168632477805611,0.04800000000000001,square,0.35,0.2738419634264361,0,0.7977305930177012,0.625,0.751245645681134,1.2395570055058673
L6_shuffled,5,0.3,-0.051,1.1168632477805611,0.04800000000000001,chirp,0.15,0.2738419634264361,1,0.18798625213646356,1.0,0.4610762107974593,1.0226656934073146
L6_shuffled,5,0.3,-0.051,1.1168632477805611,0.04800000000000001,chirp,0.35,0.2738419634264361,1,0.35,1.0,0.3822098242538934,1.2389554624327856
L6_shuffled,5,0.3,-0.051,1.1168632477805611,0.04800000000000001,ou_noise,0.15,0.2738419634264361,1,0.18743080924969371,1.0,0.2954560792537517,0.8315226579517828
L6_shuffled,5,0.3,-0.051,1.1168632477805611,0.04800000000000001,ou_noise,0.35,0.2738419634264361,1,0.35,1.0,0.3575412843063057,0.8681776871854161
L6_shuffled,5,0.3,-0.051,2.147830474130534,0.332,sinusoid,0.15,0.2738419634264361,0,0.7972116644362108,0.63625,0.3900832353707371,1.247645899516366
L6_shuffled,5,0.3,-0.051,2.147830474130534,0.332,sinusoid,0.35,0.2738419634264361,0,0.9781630254423123,0.6275000000000001,0.393433633019218,1.2476678609765586
L6_shuffled,5,0.3,-0.051,2.147830474130534,0.332,square,0.15,0.2738419634264361,0,1.0278181900654082,0.5750000000000001,0.46502694961486035,1.2334712262323047
L6_shuffled,5,0.3,-0.051,2.147830474130534,0.332,square,0.35,0.2738419634264361,0,0.5209985973240244,0.995,0.377811858860927,1.2469483431853827
L6_shuffled,5,0.3,-0.051,2.147830474130534,0.332,chirp,0.15,0.2738419634264361,0,0.8051749667545287,0.935,0.36643727632069245,1.2367443955107358
L6_shuffled,5,0.3,-0.051,2.147830474130534,0.332,chirp,0.35,0.2738419634264361,0,0.8955847417432785,0.88,0.32234563533918104,1.2466917942839342
L6_shuffled,5,0.3,-0.051,2.147830474130534,0.332,ou_noise,0.15,0.2738419634264361,0,0.9306471408348788,0.8125,0.4086326523450178,1.2475924482159817
L6_shuffled,5,0.3,-0.051,2.147830474130534,0.332,ou_noise,0.35,0.2738419634264361,1,0.35056003038610517,1.0,0.1877541644157088,0.9607657713736523
L6_shuffled,5,0.3,-0.051,4.130475019901613,0.616,sinusoid,0.15,0.2738419634264361,0,1.258297152904872,0.53,0.21955756398788542,1.2424561614550491
L6_shuffled,5,0.3,-0.051,4.130475019901613,0.616,sinusoid,0.35,0.2738419634264361,0,0.7305958498495598,0.6475,0.31132241473631306,1.2436178848805346
L6_shuffled,5,0.3,-0.051,4.130475019901613,0.616,square,0.15,0.2738419634264361,0,1.258961556294891,0.47875,0.1584839162644432,1.2474614719105446
L6_shuffled,5,0.3,-0.051,4.130475019901613,0.616,square,0.35,0.2738419634264361,0,1.258950195751412,0.535,0.24549107247255952,1.2474023019791778
L6_shuffled,5,0.3,-0.051,4.130475019901613,0.616,chirp,0.15,0.2738419634264361,0,1.1617705204257565,0.8975,0.31252861914447677,1.2475375004828562
L6_shuffled,5,0.3,-0.051,4.130475019901613,0.616,chirp,0.35,0.2738419634264361,0,1.2502781400874527,0.7625000000000001,0.3127919622305877,1.2476859091953718
L6_shuffled,5,0.3,-0.051,4.130475019901613,0.616,ou_noise,0.15,0.2738419634264361,0,1.2253088953461653,0.07125000000000001,0.4367467017903196,1.2466527119063284
L6_shuffled,5,0.3,-0.051,4.130475019901613,0.616,ou_noise,0.35,0.2738419634264361,0,1.219689812165109,0.03875,0.38006464184813293,1.22358859176983
L6_shuffled,5,0.3,-0.051,7.943282347242816,0.9,sinusoid,0.15,0.2738419634264361,0,1.414008318744403,0.555,0.18759246294388776,1.2053375342343935
L6_shuffled,5,0.3,-0.051,7.943282347242816,0.9,sinusoid,0.35,0.2738419634264361,0,1.4161841019767993,0.5075000000000001,0.17324447951688723,1.2379516729340105
L6_shuffled,5,0.3,-0.051,7.943282347242816,0.9,square,0.15,0.2738419634264361,0,1.4183218552990875,0.6875,0.06591132328561485,0.830132055221899
L6_shuffled,5,0.3,-0.051,7.943282347242816,0.9,square,0.35,0.2738419634264361,0,1.4183218552990875,0.59875,0.06989144546708982,0.811534025188944
L6_shuffled,5,0.3,-0.051,7.943282347242816,0.9,chirp,0.15,0.2738419634264361,0,1.4177134458531535,0.4675,0.20996818144849866,1.247131905694548
L6_shuffled,5,0.3,-0.051,7.943282347242816,0.9,chirp,0.35,0.2738419634264361,0,1.41551489484062,0.5875,0.25016148686467204,1.2236378018773577
L6_shuffled,5,0.3,-0.051,7.943282347242816,0.9,ou_noise,0.15,0.2738419634264361,0,1.3710170379864333,0.62125,0.307214309797207,1.2430508261270694
L6_shuffled,5,0.3,-0.051,7.943282347242816,0.9,ou_noise,0.35,0.2738419634264361,0,1.2710297034426086,0.5962500000000001,0.23561067731736574,1.2474136557626956
L6_shuffled,5,0.3,-0.017,0.3019951720402016,-0.52,sinusoid,0.15,0.2738419634264361,1,0.15306022879338527,1.0,0.30748304392578035,0.3696850400513196
L6_shuffled,5,0.3,-0.017,0.3019951720402016,-0.52,sinusoid,0.35,0.2738419634264361,1,0.35,1.0,0.24194336901745672,0.5361035671741945
L6_shuffled,5,0.3,-0.017,0.3019951720402016,-0.52,square,0.15,0.2738419634264361,1,0.15306031884800642,1.0,0.22430391722829815,0.3696506993304751
L6_shuffled,5,0.3,-0.017,0.3019951720402016,-0.52,square,0.35,0.2738419634264361,1,0.35,1.0,0.24860022529271592,0.507720377392401
L6_shuffled,5,0.3,-0.017,0.3019951720402016,-0.52,chirp,0.15,0.2738419634264361,1,0.153059796482758,1.0,0.3057135952554797,0.3696736393268858
L6_shuffled,5,0.3,-0.017,0.3019951720402016,-0.52,chirp,0.35,0.2738419634264361,1,0.35,1.0,0.29634085727125065,0.7145260173004723
L6_shuffled,5,0.3,-0.017,0.3019951720402016,-0.52,ou_noise,0.15,0.2738419634264361,1,0.15,1.0,0.2835068820888117,0.3694868281257265
L6_shuffled,5,0.3,-0.017,0.3019951720402016,-0.52,ou_noise,0.35,0.2738419634264361,1,0.35,1.0,0.23229026034736028,0.644446903885132
L6_shuffled,5,0.3,-0.017,0.580764417521312,-0.23600000000000002,sinusoid,0.15,0.2738419634264361,1,0.15334482590713197,1.0,0.3253838523860731,0.6118396096507391
L6_shuffled,5,0.3,-0.017,0.580764417521312,-0.23600000000000002,sinusoid,0.35,0.2738419634264361,1,0.35,1.0,0.34128598710954083,0.8316304070608952
L6_shuffled,5,0.3,-0.017,0.580764417521312,-0.23600000000000002,square,0.15,0.2738419634264361,1,0.15334483751008438,1.0,0.40226076092011276,0.8283408796446393
L6_shuffled,5,0.3,-0.017,0.580764417521312,-0.23600000000000002,square,0.35,0.2738419634264361,1,0.394331120162136,1.0,0.353776308327385,1.2239483048428326
L6_shuffled,5,0.3,-0.017,0.580764417521312,-0.23600000000000002,chirp,0.15,0.2738419634264361,1,0.15334306412202525,1.0,0.31645319817993756,0.5694864008083831
L6_shuffled,5,0.3,-0.017,0.580764417521312,-0.23600000000000002,chirp,0.35,0.2738419634264361,1,0.3880318099359244,1.0,0.3054457752967376,0.7911965763910151
L6_shuffled,5,0.3,-0.017,0.580764417521312,-0.23600000000000002,ou_noise,0.15,0.2738419634264361,1,0.15332072769969132,1.0,0.3173761265545736,0.5493676958823006
L6_shuffled,5,0.3,-0.017,0.580764417521312,-0.23600000000000002,ou_noise,0.35,0.2738419634264361,1,0.35,1.0,0.284532831342132,0.9884918026762216
L6_shuffled,5,0.3,-0.017,1.1168632477805611,0.04800000000000001,sinusoid,0.15,0.2738419634264361,1,0.154163504723434,1.0,0.5019522948937297,1.104698032658185
L6_shuffled,5,0.3,-0.017,1.1168632477805611,0.04800000000000001,sinusoid,0.35,0.2738419634264361,1,0.35,1.0,0.5676792797179178,1.1048177099177574
L6_shuffled,5,0.3,-0.017,1.1168632477805611,0.04800000000000001,square,0.15,0.2738419634264361,1,0.1541638484549756,1.0,0.6910659062588539,1.1048391212154056
L6_shuffled,5,0.3,-0.017,1.1168632477805611,0.04800000000000001,square,0.35,0.2738419634264361,0,0.9109571217566823,0.6175,0.597549244030225,1.247263923291721
L6_shuffled,5,0.3,-0.017,1.1168632477805611,0.04800000000000001,chirp,0.15,0.2738419634264361,1,0.15416375900114487,1.0,0.5401619349371296,1.104802410566951
L6_shuffled,5,0.3,-0.017,1.1168632477805611,0.04800000000000001,chirp,0.35,0.2738419634264361,0,0.6560859477684453,0.93,0.32629819034064006,1.23683301871191
L6_shuffled,5,0.3,-0.017,1.1168632477805611,0.04800000000000001,ou_noise,0.15,0.2738419634264361,1,0.15356608583533024,1.0,0.3464177957399176,0.8315117071769569
L6_shuffled,5,0.3,-0.017,1.1168632477805611,0.04800000000000001,ou_noise,0.35,0.2738419634264361,1,0.3925599668398344,1.0,0.4030702877552861,1.045503349443611
L6_shuffled,5,0.3,-0.017,2.147830474130534,0.332,sinusoid,0.15,0.2738419634264361,0,0.7720637722432594,0.64625,0.4185948182993358,1.2457940545466708
L6_shuffled,5,0.3,-0.017,2.147830474130534,0.332,sinusoid,0.35,0.2738419634264361,0,0.9932058217674761,0.6325000000000001,0.3649550351328251,1.2474574984700433
L6_shuffled,5,0.3,-0.017,2.147830474130534,0.332,square,0.15,0.2738419634264361,0,1.1123607836412952,0.56375,0.25685072848327384,1.1735725771560048
L6_shuffled,5,0.3,-0.017,2.147830474130534,0.332,square,0.35,0.2738419634264361,0,0.5168205830920356,0.9975,0.37960193404328113,1.247466166172117
L6_shuffled,5,0.3,-0.017,2.147830474130534,0.332,chirp,0.15,0.2738419634264361,0,0.8220178784664344,0.935,0.376252162316595,1.247638811706894
L6_shuffled,5,0.3,-0.017,2.147830474130534,0.332,chirp,0.35,0.2738419634264361,0,0.8945421483689963,0.885,0.3025195533051946,1.2468859948631157
L6_shuffled,5,0.3,-0.017,2.147830474130534,0.332,ou_noise,0.15,0.2738419634264361,0,0.9108418326539899,0.81,0.42982286111806894,1.2469823659146373
L6_shuffled,5,0.3,-0.017,2.147830474130534,0.332,ou_noise,0.35,0.2738419634264361,1,0.35,1.0,0.24754034755706122,1.1855109049684118
L6_shuffled,5,0.3,-0.017,4.130475019901613,0.616,sinusoid,0.15,0.2738419634264361,0,1.258296805006441,0.53,0.19604440496964198,1.2441367499992368
L6_shuffled,5,0.3,-0.017,4.130475019901613,0.616,sinusoid,0.35,0.2738419634264361,0,0.7141452011608206,0.6575,0.35000499484358905,1.242934614859478
L6_shuffled,5,0.3,-0.017,4.130475019901613,0.616,square,0.15,0.2738419634264361,0,1.2589615562949696,0.47875,0.15476318870378653,1.1618994372595033
L6_shuffled,5,0.3,-0.017,4.130475019901613,0.616,square,0.35,0.2738419634264361,0,1.2589503246913134,0.535,0.21549536072876105,1.2223607883928127
L6_shuffled,5,0.3,-0.017,4.130475019901613,0.616,chirp,0.15,0.2738419634264361,0,1.1570604684139294,0.8975,0.3276731790969803,1.2252232904573541
L6_shuffled,5,0.3,-0.017,4.130475019901613,0.616,chirp,0.35,0.2738419634264361,0,1.2501123744165035,0.7675000000000001,0.3448849207596226,1.2399846175555758
L6_shuffled,5,0.3,-0.017,4.130475019901613,0.616,ou_noise,0.15,0.2738419634264361,0,1.2253071574143413,0.07125000000000001,0.43924076025240655,1.2471916558438587
L6_shuffled,5,0.3,-0.017,4.130475019901613,0.616,ou_noise,0.35,0.2738419634264361,0,1.2224662451174395,0.03125,0.324794222613582,1.2476140634052768
L6_shuffled,5,0.3,-0.017,7.943282347242816,0.9,sinusoid,0.15,0.2738419634264361,0,1.413999427217529,0.555,0.18552486627146866,1.2170015892812145
L6_shuffled,5,0.3,-0.017,7.943282347242816,0.9,sinusoid,0.35,0.2738419634264361,0,1.4161832252333575,0.5075000000000001,0.17092812696804746,1.2264381877070267
L6_shuffled,5,0.3,-0.017,7.943282347242816,0.9,square,0.15,0.2738419634264361,0,1.4183218552990875,0.6875,0.07316596802499624,0.8681472057565969
L6_shuffled,5,0.3,-0.017,7.943282347242816,0.9,square,0.35,0.2738419634264361,0,1.4183218552990875,0.59875,0.09240043563951965,0.8342003276492741
L6_shuffled,5,0.3,-0.017,7.943282347242816,0.9,chirp,0.15,0.2738419634264361,0,1.41771362662332,0.47000000000000003,0.254312803975076,1.2422303039550437
L6_shuffled,5,0.3,-0.017,7.943282347242816,0.9,chirp,0.35,0.2738419634264361,0,1.4155097221700537,0.59,0.2787728419559017,1.235499635763995
L6_shuffled,5,0.3,-0.017,7.943282347242816,0.9,ou_noise,0.15,0.2738419634264361,0,1.3709668379525166,0.62875,0.29995486269297966,1.2476914733930038
L6_shuffled,5,0.3,-0.017,7.943282347242816,0.9,ou_noise,0.35,0.2738419634264361,0,1.272344116740793,0.59375,0.22865376371065482,1.2473747461618945
L6_shuffled,5,0.3,0.0,0.3019951720402016,-0.52,sinusoid,0.15,0.2738419634264361,1,0.15,1.0,0.3323942220335717,0.3696866407798786
L6_shuffled,5,0.3,0.0,0.3019951720402016,-0.52,sinusoid,0.35,0.2738419634264361,1,0.35,1.0,0.26628967649006907,0.5290259088049455
L6_shuffled,5,0.3,0.0,0.3019951720402016,-0.52,square,0.15,0.2738419634264361,1,0.15,1.0,0.2715000470930694,0.3696426152112455
L6_shuffled,5,0.3,0.0,0.3019951720402016,-0.52,square,0.35,0.2738419634264361,1,0.35,1.0,0.2937715207762327,0.8317713889640942
L6_shuffled,5,0.3,0.0,0.3019951720402016,-0.52,chirp,0.15,0.2738419634264361,1,0.15,1.0,0.33810454145611885,0.3696866399847323
L6_shuffled,5,0.3,0.0,0.3019951720402016,-0.52,chirp,0.35,0.2738419634264361,1,0.35,1.0,0.3262497792468505,0.7602215117463468
L6_shuffled,5,0.3,0.0,0.3019951720402016,-0.52,ou_noise,0.15,0.2738419634264361,1,0.15,1.0,0.30354666736692126,0.36968463509670807
L6_shuffled,5,0.3,0.0,0.3019951720402016,-0.52,ou_noise,0.35,0.2738419634264361,1,0.35,1.0,0.2584667057212147,1.245208781347578
L6_shuffled,5,0.3,0.0,0.580764417521312,-0.23600000000000002,sinusoid,0.15,0.2738419634264361,1,0.16076102870733494,1.0,0.32299804864190523,0.5493465329791806
L6_shuffled,5,0.3,0.0,0.580764417521312,-0.23600000000000002,sinusoid,0.35,0.2738419634264361,1,0.35,1.0,0.31110328213150945,0.7884260562338019
L6_shuffled,5,0.3,0.0,0.580764417521312,-0.23600000000000002,square,0.15,0.2738419634264361,1,0.15,1.0,0.4339461732887813,0.6230951047219996
L6_shuffled,5,0.3,0.0,0.580764417521312,-0.23600000000000002,square,0.35,0.2738419634264361,1,0.3902448576159634,1.0,0.36533771392691156,0.6694552021712342
L6_shuffled,5,0.3,0.0,0.580764417521312,-0.23600000000000002,chirp,0.15,0.2738419634264361,1,0.15745904704525457,1.0,0.3492672126303655,0.5125969289654424
L6_shuffled,5,0.3,0.0,0.580764417521312,-0.23600000000000002,chirp,0.35,0.2738419634264361,1,0.37856862585751244,1.0,0.33185412244757245,0.4786020530922005
L6_shuffled,5,0.3,0.0,0.580764417521312,-0.23600000000000002,ou_noise,0.15,0.2738419634264361,1,0.15410623818708755,1.0,0.33393446895705486,0.5992061382061064
L6_shuffled,5,0.3,0.0,0.580764417521312,-0.23600000000000002,ou_noise,0.35,0.2738419634264361,1,0.35,1.0,0.23359933907235902,1.1760620537965107
L6_shuffled,5,0.3,0.0,1.1168632477805611,0.04800000000000001,sinusoid,0.15,0.2738419634264361,1,0.15,1.0,0.5457496048479017,1.1560277141863242
L6_shuffled,5,0.3,0.0,1.1168632477805611,0.04800000000000001,sinusoid,0.35,0.2738419634264361,1,0.35,1.0,0.6064694296968189,1.240120394033764
L6_shuffled,5,0.3,0.0,1.1168632477805611,0.04800000000000001,square,0.15,0.2738419634264361,1,0.18637549317567445,1.0,0.7279183044581337,1.1562481546509318
L6_shuffled,5,0.3,0.0,1.1168632477805611,0.04800000000000001,square,0.35,0.2738419634264361,0,0.8940767355414061,0.62,0.6388012952756067,1.2473719718541862
L6_shuffled,5,0.3,0.0,1.1168632477805611,0.04800000000000001,chirp,0.15,0.2738419634264361,1,0.18637541387640025,1.0,0.5506793247362838,1.1560418876578256
L6_shuffled,5,0.3,0.0,1.1168632477805611,0.04800000000000001,chirp,0.35,0.2738419634264361,0,0.6390621818245878,0.9325,0.3365843805505805,1.1455169027780665
L6_shuffled,5,0.3,0.0,1.1168632477805611,0.04800000000000001,ou_noise,0.15,0.2738419634264361,1,0.15,1.0,0.3213593673215886,0.8297461640550189
L6_shuffled,5,0.3,0.0,1.1168632477805611,0.04800000000000001,ou_noise,0.35,0.2738419634264361,1,0.3821535813498971,1.0,0.4487281669447712,1.0023916339386554
L6_shuffled,5,0.3,0.0,2.147830474130534,0.332,sinusoid,0.15,0.2738419634264361,0,0.8204109507259584,0.63875,0.3682148735623111,1.2476281757819434
L6_shuffled,5,0.3,0.0,2.147830474130534,0.332,sinusoid,0.35,0.2738419634264361,0,0.97655646137536,0.6325000000000001,0.39128587276491406,1.247660601435196
L6_shuffled,5,0.3,0.0,2.147830474130534,0.332,square,0.15,0.2738419634264361,0,1.1146849652857223,0.56375,0.3364732180799116,1.2476923997144824
L6_shuffled,5,0.3,0.0,2.147830474130534,0.332,square,0.35,0.2738419634264361,0,0.5156662194398207,0.9975,0.4231829461421295,1.2476923566264748
L6_shuffled,5,0.3,0.0,2.147830474130534,0.332,chirp,0.15,0.2738419634264361,0,0.8456006199471339,0.9325,0.3803669900618028,1.247405271347387
L6_shuffled,5,0.3,0.0,2.147830474130534,0.332,chirp,0.35,0.2738419634264361,0,0.8798822129410775,0.89,0.3306835524753461,1.2474019531993206
L6_shuffled,5,0.3,0.0,2.147830474130534,0.332,ou_noise,0.15,0.2738419634264361,0,0.894546973161002,0.81,0.4530694498976384,1.2466043503589754
L6_shuffled,5,0.3,0.0,2.147830474130534,0.332,ou_noise,0.35,0.2738419634264361,1,0.35,1.0,0.28743626323426363,0.8287002190943012
L6_shuffled,5,0.3,0.0,4.130475019901613,0.616,sinusoid,0.15,0.2738419634264361,0,1.2582963280626094,0.53,0.20283162489836473,1.2152880314676193
L6_shuffled,5,0.3,0.0,4.130475019901613,0.616,sinusoid,0.35,0.2738419634264361,0,0.710927635804669,0.66,0.34237732405154997,1.2468946508450547
L6_shuffled,5,0.3,0.0,4.130475019901613,0.616,square,0.15,0.2738419634264361,0,1.2589615562949388,0.47875,0.18418121764351228,1.2473211454135753
L6_shuffled,5,0.3,0.0,4.130475019901613,0.616,square,0.35,0.2738419634264361,0,1.2589503609151746,0.535,0.19268543633220406,1.2363196104734697
L6_shuffled,5,0.3,0.0,4.130475019901613,0.616,chirp,0.15,0.2738419634264361,0,1.1624968559740574,0.8975,0.34593169649033606,1.2475007314683286
L6_shuffled,5,0.3,0.0,4.130475019901613,0.616,chirp,0.35,0.2738419634264361,0,1.2500299489367053,0.7675000000000001,0.3458453481783716,1.2447644898337535
L6_shuffled,5,0.3,0.0,4.130475019901613,0.616,ou_noise,0.15,0.2738419634264361,0,1.2253136709306565,0.07375,0.49452241585562523,1.2476917170593267
L6_shuffled,5,0.3,0.0,4.130475019901613,0.616,ou_noise,0.35,0.2738419634264361,0,1.2224294543435237,0.03125,0.34579221667902277,1.2399192223818967
L6_shuffled,5,0.3,0.0,7.943282347242816,0.9,sinusoid,0.15,0.2738419634264361,0,1.4139946477253684,0.555,0.17699020493392156,1.245910166096695
L6_shuffled,5,0.3,0.0,7.943282347242816,0.9,sinusoid,0.35,0.2738419634264361,0,1.416183009773562,0.5075000000000001,0.19179145354799412,1.2476779718285615
L6_shuffled,5,0.3,0.0,7.943282347242816,0.9,square,0.15,0.2738419634264361,0,1.4183218552990875,0.6875,0.07572657896301752,0.9957877039969106
L6_shuffled,5,0.3,0.0,7.943282347242816,0.9,square,0.35,0.2738419634264361,0,1.4183218552990875,0.59875,0.09581204135472705,1.2267910201516095
L6_shuffled,5,0.3,0.0,7.943282347242816,0.9,chirp,0.15,0.2738419634264361,0,1.417713392009834,0.47000000000000003,0.24671102449907736,1.2226840105431689
L6_shuffled,5,0.3,0.0,7.943282347242816,0.9,chirp,0.35,0.2738419634264361,0,1.4155068152046535,0.595,0.2998133114984786,1.2475351775682089
L6_shuffled,5,0.3,0.0,7.943282347242816,0.9,ou_noise,0.15,0.2738419634264361,0,1.3709978614482539,0.62625,0.3017575212280876,1.2475873639031456
L6_shuffled,5,0.3,0.0,7.943282347242816,0.9,ou_noise,0.35,0.2738419634264361,0,1.272277223288822,0.5962500000000001,0.21679525332029972,1.1787058474004157
L6_shuffled,5,0.3,0.017,0.3019951720402016,-0.52,sinusoid,0.15,0.2738419634264361,1,0.15,1.0,0.20742471736531196,1.2114659216985058
L6_shuffled,5,0.3,0.017,0.3019951720402016,-0.52,sinusoid,0.35,0.2738419634264361,1,0.35,1.0,0.30248493397831056,1.2360025749163406
L6_shuffled,5,0.3,0.017,0.3019951720402016,-0.52,square,0.15,0.2738419634264361,1,0.15,1.0,0.33107885156586253,1.206582083711402
L6_shuffled,5,0.3,0.017,0.3019951720402016,-0.52,square,0.35,0.2738419634264361,1,0.35,1.0,0.3454142747687192,1.1820813096817657
L6_shuffled,5,0.3,0.017,0.3019951720402016,-0.52,chirp,0.15,0.2738419634264361,1,0.15,1.0,0.19555899529329213,0.5225298720761791
L6_shuffled,5,0.3,0.017,0.3019951720402016,-0.52,chirp,0.35,0.2738419634264361,1,0.35,1.0,0.180815007974056,0.47637280886024824
